lattes id;coordenador;ano_inicio;ano_fim;titulo;Assunto
3736858758375395;Daniel Ferreira Moreira Lobato;2016;2018;Comparação entre os efeitos do treinamento pliométrico X treinamento virtual na atividade eletromiográfica, na cinemática e no desempenho funcional do tronco e membro inferior;Realidade Virtual
3736858758375395;;2015;2018;Comparação entre os efeitos do treinamento pliométrico X treinamento virtual na atividade eletromiográfica, na cinemática e no desempenho funcional do membro inferior;Realidade Virtual
4587285424055696;;2000;2001;Estruturas arquitetonicas virtuais para o projeto ARCA;Realidade Virtual
4587285424055696;Luiz Fernando Tavares Meirelles;1999;2001;Ambiente de realidade virtual cooperativo de aprendizagem-ARCA;Realidade Virtual
9998552952567661;Jairo Simao Santana Melo;2006;2007;Projeto ASM - Ambiente de Simulação Médica;Realidade Virtual
6730030915781776;André Luiz França Batista;2021;2022;Ambiente de realidade virtual para o ensino de Química;Realidade Virtual
7514305376858192;Luciano Silva;2016;2017;Modelagem e Visualização de Dados para Observatórios Virtuais;Realidade Virtual
831776469482702;Fernando Freitas Ganança;2010;Atual;Reabilitação do Equilíbrio Corporal;Realidade Virtual
7731274767187515;Denise Fukumi Tsunoda;2007;2017;Pesquisa Aplicada em Ciência, Informação e Tecnologia;Realidade Virtual
6016750038556729;Ranny Loureiro Xavier Nascimento Michalski;2021;Atual;Realidade Virtual Acústica na Arquitetura;Realidade Virtual
5665487289891813;Mercia Lamenha Medeiros;2019;Atual;EFEITOS DO TREINAMENTO COM REALIDADE VIRTUAL ENTRE ADOLESCENTES SEDENTÁRIOS E/OU COM SOBREPESO;Realidade Virtual
6263913436052996;Hermes Renato Hildebrand;2020;2023;Inteligência Artificial em Arte, Ciência e Tecnologia: contribuições para a produção de ambientes interativos em rede;Realidade Virtual
9990463602315076;Regis Rossi Alves Faria;2003;2007;AUDIENCE - Audio Immersion Experience by Computer Emulation. Sistemas para Áudio Imersão, Produção e Reprodução de Áudio Espacial;Realidade Virtual
5153390186016718;Karine Bueno Vargas;2020;Atual;CIÊNCIA PARA TODOS: GEOPASSEIOS VIRTUAIS E PRESENCIAIS NA FLONA MÁRIO XAVIER E JARDIM BOTÂNICO DA UFRRJ;Realidade Virtual
4096908597645510;Delmar Broglio Carvalho;2008;2011;DESENVOLVIMENTO DE UM AMBIENTE MULTIMIDIATICO UTILIZANDO TECNOLOGIAS DE REALIDADE VIRTUAL PARA APLICAÇÃO NA EDUCAÇÃO BÁSICA;Realidade Virtual
977335703455448;;2009;2011;Realidade virtual aplicada à manutenção e eficiência de sistemas elétricos;Realidade Virtual
2318312816221334;;2015;2019;FAPEMIG - PROGRAMA PRIMEIROS PROJETOS - Realidade Virtual como Tecnologia de apoio ao processo de educação inclusiva;Realidade Virtual
5647294482493232;Waleska Maria Almeida Barros;2022;Atual;Efeitos da Realidade Virtual sobre aspectos relacionados ao Sono, Saúde Mental e Plasticidade cerebral em indivíduos adultos com Síndrome Metabólica na cidade da Vitória de Santo Antão - PE;Realidade Virtual
546958669177908;Milton Luiz Horn Vieira;2014;Atual;Sistema de ensino médico baseado em simulação para capacitação de profissionais do Sistema Único da Saúde.;Realidade Virtual
546958669177908;Milton Luiz Horn Vieira;2009;2014;MCT/FINEP/AÇÃO TRANSVERSAL ? PROJETO ESTRUTURANTE DE C,T&I ? AGOSTO 2008 - Subprojeto CRIAÇÃO;Realidade Virtual
2643693850780968;;2010;2019;Merleau-Ponty e Michel Serres: diálogos improváveis entre eles e com a educação.;Realidade Virtual
1936581424002717;Rejane Spitz;2020;2022;VRestaurant: alimento para o pensamento / VRestaurant: food for thought;Realidade Virtual
996510828258210;Anthony Ferreira La Marca;2009;2010;XPTA.LAB - Virtualidade Imersiva e Interativa baseada em Cloud Computing;Realidade Virtual
4571544548251124;Victor Gonçalves Gloria Freitas;2018;Atual;Novas Tecnologias de Realidade Virtual Aplicadas à Educação Fundamental;Realidade Virtual
9962559130962213;;2000;2001;Engenharia de Requisitos e Desenvolvimento de Interfaces Visuais Avançadas;Realidade Virtual
9962559130962213;;1996;1998;Projeto AVVIC - Ambiente Virtual de Visualização Interativa Compartilhada;Realidade Virtual
726225502011694;Fabrício Junqueira;2011;2015;Ambientes virtuais 3D para automação da manufatura;Realidade Virtual
5298715034259109;Jorge Alberto Silva Machado;2003;2005;Sistemas de Redes, Comunicação Digital e Sociabilidade;Realidade Virtual
1233049484488761;Antonio Carlos Sementille;2009;2011;O Desenvolvimento de um Sistema de Estúdio Virtual Aumentado para a TV Digital Descrição: O presente projeto visa o desenvolvimento de um sistema de Estúdio Virtual, de arquitetura modular, o qual, com base na utilização das técnicas de Realidade Vir;Realidade Virtual
2000444151497847;Regiane Trevisan Pupo;2016;2017;Projeto de arquitetura assistido por computador: Da ideia à produção;Realidade Virtual
3684061144624450;Yacy Ara Froner Gonçalves;2022;Atual;Protocolos de gestão de riscos ao patrimônio cultural: documentação científica e monitoramento utilizando mapas de danos por BIM;Realidade Virtual
3684061144624450;Ana Regina Mizrahy Cuperschmid;2019;2020;Tecnologias de Realidade Aumentada e Virtual apoiadas por Building Information Modeling aplicadas à documentação do patrimônio arquitetônico: Capela daFazenda Veneza;Realidade Virtual
9183721973235194;Marcio Sarroglia Pinho;2018;Atual;Desenvolvimento de um sistema inversor de visualização de lateralidade corporal (Mirror Up) como estratégia terapêutica adjuvante na reabilitação sensório-motora funcional de sujeitos acometidos por acidente vascular cerebral;Realidade Virtual
9183721973235194;;2009;2009;SVR 2009 - Simpósio de Realidade Virtual da SBC;Realidade Virtual
9183721973235194;Marcio Sarroglia Pinho;2005;2009;Ambiente Virtual para Ensino Médico;Realidade Virtual
9183721973235194;;2000;2000;WRV 2000 - Workshop de Realidade Virtual;Realidade Virtual
5641711245974990;Simone de Godoy;2013;2015;Punção venosa periférica: interfaces do uso de tecnologias educacionais no ensino de graduação em enfermagem na perspectiva do cuidado de pacientes com doenças crônico-degenerativas;Realidade Virtual
2230341341490161;;2016;2020;EFEITO DA REALIDADE VIRTUAL NA POSTURA E FUNÇÃO RESPIRATÓRIA NA DOENÇA DE PARKINSON;Realidade Virtual
6614550860293610;Guido Lemos de Souza Filho;2002;2004;ICSpace - Um Espaço Cultural Aberto na Internet;Realidade Virtual
2895746700560126;Fábio Gonçalves Teixeira;2001;2010;HyperCAL GD - Ambiente de Aprendizagem Hipermídia;Realidade Virtual
1562357566810393;Jauvane Oliveira;2005;2006;GTVR - Grupo de Trabalho Visualização Remota;Realidade Virtual
1402289786010170;;2018;Atual;Desenvolvimento de Tecnologias Baseadas em Treinamento Cognitivo para Aplicações na Indústria de Mineração;Realidade Virtual
2344252829933402;;2011;2013;A realidade virtual na intervencao motora;Realidade Virtual
6390215585850045;Paula Silva de Carvalho Chagas;2018;Atual;Efeitos da Realidade Virtual no Desempenho Funcional de Crianças e Adolescentes com Paralisia Cerebral;Realidade Virtual
7119886675051877;José Eduardo Krieger;2017;Atual;INCT 2014: em Medicina Assistida por Computação Científica (INCT-MACC);Realidade Virtual
4835132297874692;Gilda Aparecida de Assis;2003;2004;Laboratório Virtual de Design de Produtos;Realidade Virtual
5480471313598961;Nelci Adriana Cicuto Ferreira Rocha;2013;2015;Efeito de intervenção com Realidade Virtual sobre a condição de saúde de crianças com Paralisia Cerebral.;Realidade Virtual
2752876115859495;;2014;2016;Laboratório Virtual de Anatomia para Medicina Veterinária;Realidade Virtual
7514737354542371;Danielle Miranda de Oliveira Arruda Gomes;2023;Atual;A influência das experiências turísticas virtuais no comportamento do consumidor de produtos turísticos;Realidade Virtual
6510312571379213;;2018;Atual;Simulador de realidade virtual imersiva de punção venosa periférica para coleta de sangue a vácuo em adulto/ Immersive virtual reality simulator of peripheral venipuncture for vacuum blood collection inadult;Realidade Virtual
3810677691355742;Waleska Maria Almeida Barros;2022;Atual;A INFLUÊNCIA DA INTERVENÇÃO EM AMBIENTE VIRTUAL SOBRE ACHADOS NUTRICIONAIS, CARDIOMETABÓLICOS, ANTROPOMÉTRICOS, COORDENAÇÃO MOTORA, SONO E RENDIMENTO ESCOLAR EM CRIANÇAS COM SOBREPESO/OBESIDADE DE ESCOLAS PÚBLICAS NO MUNICÍPIO DA VITÓRIA DE SANTO ANTÃO-PE;Realidade Virtual
531869501074485;Luiz Carlos Trevelin;2009;2010;XPTA.LAB: Virtualidade imersiva e interativa baseada em cloud computing;Realidade Virtual
5808110442588994;Viviane Euzébia Pereira Santos;2020;Atual;DESENVOLVIMENTO DE TECNOLOGIAS DE APOIO À EDUCAÇÃO E AO ENVOLVIMENTO DE PACIENTES E ACOMPANHANTES NA SEGURANÇA DO PACIENTE;Realidade Virtual
5808110442588994;TOURINHO, FRANCIS SOLANGE VIEIRA;2019;Atual;Desenvolvimento de tecnologias de apoio ao cuidado, educação, segurança do paciente, em enfermagem e saúde.;Realidade Virtual
8252864210379656;;2017;2020;Ferramentas tecnológicas no processo de ensino-aprendizagem e suas relações imbricadas com a educação ambiental transformadora.;Realidade Virtual
8252864210379656;André Luis Castro de Freitas;2016;2017;Ferramentas tecnológicas e suas relações com o processo de ensino-aprendizagem.;Realidade Virtual
184424645432858;Eduardo Aoun Tannuri;2013;2018;Implantação de Infraestrutura Laboratorial ? FASE 2;Realidade Virtual
184424645432858;Eduardo Aoun Tannuri;2012;2018;Desenvolvimento de Sistema de Realidade Virtual para a Simulação em Tempo Real de Operações Marítimas e Fluviais;Realidade Virtual
2784997614182231;Auzuir Ripardo de Alexandria;2019;Atual;Desenvolvimento de sistema para simulação de cirurgia e modelagem 3D de partes anatômicas do corpo humano;Realidade Virtual
8302663661351693;;2016;2016;Sistema de Navegação e Mapeamento Indoor com a Utilização de Sensores;Realidade Virtual
8302663661351693;Hugo Leonardo Pereira Rufino;2015;2016;Sistema de Navegação e Mapeamento Indoor com a Utilização de Sensores (Sensor de Infravermelho);Realidade Virtual
8302663661351693;Hugo Leonardo Pereira Rufino;2015;2016;Sistema de Navegação e Mapeamento Indoor com a Utilização de Sensores (Sensor de Distância Ultrassom);Realidade Virtual
8302663661351693;Hugo Leonardo Pereira Rufino;2013;2014;Desenvolvimento de um Jogo Aplicando Realidade Virtual para o Ensino de Arquitetura de Computadores;Realidade Virtual
3870587687897441;Marcia Stengel;2014;2016;Relacionamentos amorosos de adolescentes e a internet;Realidade Virtual
1155686983267102;;2008;2010;Simulador virtual inteligente de sistemas de energia elétrica em mercado competitivo ? (SIMVIR);Realidade Virtual
1155686983267102;;2004;2006;Laboratório virtual inteligente de sistemas elétricos de potência - LABVIP;Realidade Virtual
2188084232837529;Elen Beatriz Carneiro Pinto;2010;Atual;Impacto do acidente vascular cerebral na capacidade funcional e na qualidade de vida;Realidade Virtual
6553900966729412;Ana Grasielle Dionisio Corrêa;2018;2020;Sistema de Auto-Reabilitação Motora Baseado em Tecnologia Wearable;Realidade Virtual
8381345246301008;;2009;Atual;Treinamento dos músculos do assoalho pélvico feminino: intervenção fisioterapêutica;Realidade Virtual
7520650952867206;Marcelo Nicoletti Franchin;2014;2015;PROTÓTIPO DE BRAÇO ROBÓTICO DE PESO LEVE PARA PESQUISA E DESENVOLVIMENTO;Realidade Virtual
3761585497791105;Teodiano Freire Bastos Filho;2023;Atual;Uso de Estimulação Transcraniana de Corrente Contínua e Interface Cérebro-Computador para Aceleração da Recuperação de Movimentos de Pacientes Acometidos por Acidente Vascular Cerebral;Realidade Virtual
3761585497791105;;2018;2020;Núcleo de Excelência em Tecnologias para Internet das Coisas (IoT-A);Realidade Virtual
5131656525467473;;2012;2016;Laboratório didático de realidade virtual na promoção de atividade física, lazer, saúde e reabilitação;Realidade Virtual
9935354654905236;Maria Andréia Formico Rodrigues;2008;2010;Um Ambiente de Realidade Virtual para Simulação e Treinamento em Ortodontia;Realidade Virtual
5813743488218949;;2010;2011;Realidade Virtual e Documentação Digital do Patrimônio: um passeio virtual imersivo através do espaço, do tempo e dos dados;Realidade Virtual
5088850480780281;Lygia Paccini Lustosa;2014;Atual;Efeito da realidade virtual como nova ferramenta para o tratamento fisioterápico do idoso: ensaio clínico;Realidade Virtual
3418970339898554;;2008;2010;Das bases iconográficas aos ambientes iconodigitais. Um passeio virtual no Museu D. João VI da UFRJ;Realidade Virtual
529384820417065;Alyson Matheus de Carvalho Souza;2017;2018;Aplicação da Realidade Virtual de Baixo Custo ao Tratamento de Fobias;Realidade Virtual
529384820417065;Alyson Matheus de Carvalho Souza;2017;2018;Estudo da Influência do Uso de Avatares na Compressão de Distâncias Percebidas em Ambientes de Realidade Virtual;Realidade Virtual
2531761427648020;Renato da Veiga Guadagnin;2009;2013;Ambiente de Simulação Médica - ASM;Realidade Virtual
2531761427648020;Renato da Veiga Guadagnin;2007;2011;Análise de fisiopatologias da mama e de úlceras por pressão e desenvolvimento de técnicas de visualização - AMUVI;Realidade Virtual
5782887287137603;;2017;Atual;PITAIA - Proposta Inovadora de Tecnologia Assistiva para Inclusão e Aprendizagem em Ciências para alunos com deficiência na comunicaçã;Realidade Virtual
5782887287137603;;2015;Atual;VirtuALog;Realidade Virtual
8974163389393254;;2022;Atual;As Novas Tecnologias das Artes Digitais no Contexto Atual do Sistema das Artes;Realidade Virtual
4922733960989917;MENDES, ISABEL AMÉLIA COSTA;2016;Atual;Simulação de realidade virtual no ensino de enfermagem em punção venosa periférica para terapia intravenosa e coleta de sangue;Realidade Virtual
5870097378411046;Alexandre Cardoso;2010;Atual;Desenvolvimento de Ambientes Virtuais para Centros de Operação de Sistemas Representativos das Subestações e Usinas da CEMIG, Associados à Tecnologias de Projeção 3D;Realidade Virtual
5870097378411046;;2006;2007;O uso de realidade virtual e aumentada no estudo de eficiência energética em sistemas industriais;Realidade Virtual
5870097378411046;Júnior Edgard Lamounier;2006;2007;Realidade Virtual no contexto da eficiência energética;Realidade Virtual
5752765656518774;Fabrício Junqueira;2011;2015;Ambientes Virtuais 3D para Automação da Manufatura;Realidade Virtual
3865276517151294;Rafael Thomaz da Costa;2017;Atual;Realidade virtual para tratar o medo de dirigir;Realidade Virtual
2935052598064187;Adriano Almeida Goncalves Siqueira;2020;Atual;Estratégias Adaptativas Híbridas para Exoesqueletos de Membros Inferiores;Realidade Virtual
6535678775361874;Ana Raquel Rodrigues Lindquist;2013;2015;Efeitos do Treino com Realidade Virtual no Alcance de Crianças com Paralisia Cerebral;Realidade Virtual
5975453085581481;;2009;2010;Virtualidade imersiva e interativa baseada em cloud computing - Lab XPTA;Realidade Virtual
7202951059385660;;2016;2020;Avaliação da orientação espacial em um ambiente de realidade virtual em pacientes com Comprometimento Cognitivo Leve;Realidade Virtual
7175882793842898;Ronei M. de Moraes;2008;2011;INCT - Medicina Assistida por Computação Científica;Realidade Virtual
7175882793842898;;2007;2008;Integração de Sistemas de Rastreamento ao Cybermed;Realidade Virtual
7175882793842898;Liliane dos Santos Machado;2005;2007;Visualização Tátil para Ambientes Viruais;Realidade Virtual
5048383145015647;;2000;2003;Eticidade como objeto do campo comunicacional;Realidade Virtual
9579107830132166;Fabrícia Azevêdo da Costa Cavalcanti;2023;Atual;DESENVOLVIMENTO DE UM SISTEMA DE REALIDADE VIRTUAL IMERSIVA E CYBERSICKNESS EM JOVENS SAUDÁVEIS;Realidade Virtual
9579107830132166;;2018;2022;INFLUÊNCIA DE UM PROTOCOLO DE REALIDADE VIRTUAL NO EQUILÍBRIO CORPORAL DE IDOSOS COM DIABETES MELLITUS TIPO 2: ENSAIO CLÍNICO RANDOMIZADO CONTROLADO;Realidade Virtual
9579107830132166;Fabrícia Azevêdo da Costa Cavalcanti;2018;Atual;ESTIMULAÇÃO CEREBRAL VIBRO-ACÚSTICA NA REABILITAÇÃO DA MARCHA DO PACIENTE COM PARKINSON;Realidade Virtual
9579107830132166;Fabrícia Azevêdo da Costa Cavalcanti;2017;Atual;DESENVOLVIMENTO E USABILIDADE DE UM JOGO DIGITAL PARA REABILITAÇÃO DO EQUILÍBRIO POSTURAL DE IDOSOS;Realidade Virtual
9579107830132166;Fabrícia Azevêdo da Costa Cavalcanti;2016;2019;INFLUÊNCIA DO USO DA REALIDADE VIRTUAL NO PADRÃO DE ATIVAÇÃO CORTICAL E NO DESEMPENHO DE ATIVIDADE DE DUPLA TAREFA EM IDOSOS;Realidade Virtual
