lattes id;ano inicio;ano fim;afiliacao;assunto;titulo
3322255992735977;2018;2018;Universidade Federal de Santa Maria, UFSM, Brasil.;Blockchain;Utilização de Algoritmos Baseados em Blockchain para Aumento da Confiabilidade e Transparência de Sistemas de Votação Eletrônicos
1207757858897815;2020;2021;Centro Federal de Educação Tecnológica de Minas Gerais, CEFET/MG, Brasil.;Blockchain;PLATAFORMA BLOCKCHAIN PARA RASTREAMENTO DA PRODUÇÃO E COMERCIALIZAÇÃO DO CAFÉ
4161777289889227;2017;2020;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Blockchain;Direito Administrativo da Regulação e Inovações Tecnológicas de ponta
6720552935529976;2018;Atual;Universidade de São Paulo, USP, Brasil.;Blockchain;Concorrência, Inovação e Fashion Law
5326223719623265;2017;2020;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;Blockchain;Novo Mecanismo de Contratação de Energia em uma Bolsa utilizando Blockchains e Metodologia Inovadora de Marcação a Mercado com Garantias Multilaterais
6874544707185541;2022;Atual;Universidade de São Paulo, USP, Brasil.;Blockchain;Venturing into the Metaverse: applications & underlying technical, economical and legal aspects
4205779497458915;2020;Atual;Universidade Federal Fluminense, UFF, Brasil.;Blockchain;MEGACHAIN: Blockchain para Integração, Privacidade e Auditoria de Sistemas de Megacidades
4205779497458915;2020;Atual;Universidade Federal Fluminense, UFF, Brasil.;Blockchain;InovaNet: Cadeia de Blocos, Inteligência Artificial e Internet das Coisas para Inovação em Redes de Computadores
4205779497458915;2020;Atual;Universidade Federal Fluminense, UFF, Brasil.;Blockchain;e-Health Rio: Rede de Pesquisa e Inovação em Saúde Digital Aplicada a Doenças Crônicas Não Transmissíveis
4205779497458915;2019;Atual;Universidade Federal Fluminense, UFF, Brasil.;Blockchain;Sec-IoT: Segurança de Redes Virtualizadas para Internet das Coisas
4205779497458915;2019;Atual;Universidade Federal Fluminense, UFF, Brasil.;Blockchain;HealthNet: Redes e Sistemas Avançados e Seguros Aplicados à Saúde
7060564895078069;2019;Atual;Universidade Federal Fluminense, UFF, Brasil.;Blockchain;Blockchain Aplicada ao Setor Público: Potenciais de Inovação Democrática
4513485062469304;2021;2021;PSR Consultoria, PSR, Brasil.;Blockchain;Estudo sobre Digitalização e Eficiência Energética no setor de edificações no Brasil
2912504494560823;2018;2021;Universidade Federal de Alagoas, UFAL, Brasil.;Blockchain;Prospecção Tecnológica de Assuntos específicos
2332604239081900;2020;Atual;Universidade do Vale do Rio dos Sinos, UNISINOS, Brasil.;Blockchain;Projeto CAPES Telemedicina e Análise de Dados Médicos - Colaborador - MinhaSaúdeDigital: Modelo Inteligente de Blockchain para Informações de Saúde e Interação com Pacientes no âmbito da COVID-19
7716805104151473;2021;2021;Universidade Federal de Pernambuco, UFPE, Brasil.;Blockchain;Análise comparativa entre as abordagens blockchain e FIDO na implementação de Verifiable Credentials
6614550860293610;2019;2021;Secretaria de Ciência e Tecnologia de João Pessoa, SECITEC, Brasil.;Blockchain;V4H - Video Síncrono para Teleconsultoria, Teleconsulta e Telediagnóstico em Telessaúde
4531178739960001;2015;Atual;Pontifícia Universidade Católica de São Paulo, PUC/SP, Brasil.;Blockchain;TECNOLOGIA, MOEDA E FINANÇAS: cryptocurrencies, moedas digitais de bancos centrais, stablecoins privadas
7647023564369066;2022;Atual;Universidade do Extremo Sul Catarinense, UNESC, Brasil.;Blockchain;Blockchain Privada: Um Estudo de caso em uma Universidade Comunitária de SC
1095304607841635;2019;Atual;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;Blockchain;FAPERJ PRONEM 2019: MAssiSo - Modernização Assistida de Softwares Legados para Adoção de Tecnologias Disruptivas
9359546788802277;2021;2022;Universidade Estadual do Ceará, UECE, Brasil.;Blockchain;Serviço e Plataforma Web de Registro e Validação de Documentos apoiados da Tecnologia Blockchain
8730750961111658;2020;2021;Universidade Federal de Santa Catarina, UFSC, Brasil.;Blockchain;PD-00063-3063/2020: Desenvolvimento de uma metodologia para análise e avaliação técnico-científica da tecnologia blockchain no setor elétrico
2781747995973774;2022;Atual;Universidade Federal do Amazonas, UFAM, Brasil.;Blockchain;Blockchain: Tecnologia, Aplicações, Consenso Distribuído e Aprendizado de Máquina
8792400749259477;2017;Atual;Universidade Estadual de Campinas, UNICAMP, Brasil.;Blockchain;Novos mecanismos de consenso para blockchains
6177045546956476;2023;Atual;Universidade Federal Fluminense, UFF, Brasil.;Blockchain;GT-SmartMed: Dados Médicos Distribuídos com Controle de Acesso baseado em Atributos através de Contratos Inteligentes
6177045546956476;2020;Atual;Universidade Federal Fluminense, UFF, Brasil.;Blockchain;InovaNet: Cadeia de Blocos, Inteligência Artificial e Internet das Coisas para Inovação em Redes de Computadores.
1246085373474860;2019;Atual;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB, IFPB, Brasil.;Blockchain;Uso e Potencialidades de SmartContracts (Contratos Inteligentes)
4445790203781215;2017;Atual;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;Blockchain;Blockchain Economics e Criptomoedas
658814862350187;2022;Atual;Fundação Getulio Vargas - SP, FGV-SP, Brasil.;Blockchain;DeFi - Decentralized Finance - Criptoativos e NFTs
658814862350187;2022;Atual;Fundação Getulio Vargas - SP, FGV-SP, Brasil.;Blockchain;Metaverso para Educação Financeira
9038113331816861;2020;2021;Fundação Universidade Federal de Rondônia, UNIR, Brasil.;Blockchain;Utilização de blockchain para certificação de sistema de gestão de processos e documentos eletrônicos
272608028854633;2017;2022;Universidade Federal de Itajubá, UNIFEI, Brasil.;Blockchain;Autenticação para Circuitos Integrados e Dispositivos usando Blockchain e Funções Físicas Não-Clonáveis
638632787682079;2017;Atual;Universidade Salvador, UNIFACS, Brasil.;Blockchain;Inteligência Artificial aplicada a Sistemas Financeiros
122916218414168;2021;Atual;Universidade Federal de Santa Catarina, UFSC, Brasil.;Blockchain;Um framework para o processo de revisão de artigos científicos baseado em blockchain e smart contracts
8623512462352869;2019;Atual;Instituto Nacional de Telecomunicações, INATEL, Brasil.;Blockchain;Convergência de Tecnologias Disruptivas, Análise de Desempenho e Impactos
5220976485878526;2018;Atual;Universidade de São Paulo, USP, Brasil.;Blockchain;Blockchain e Datacracia
2364296914395793;2020;Atual;Universidade do Vale do Rio dos Sinos, UNISINOS, Brasil.;Blockchain;MinhaSaúdeDigital: Modelo Inteligente de Blockchain para Informações de Saúde e Interação com Pacientes no âmbito da COVID-19
2212288622038633;2020;Atual;Universidade Federal de Santa Catarina, UFSC, Brasil.;Blockchain;Uso de Testes de Aceitação como parte da Especificação de Requisitos de Smart Contracts
1058846722790485;2020;Atual;Pontifícia Universidade Católica do Paraná, PUC/PR, Brasil.;Blockchain;Gestão inclusiva e participativa em assembleias virtuais, com garantia de participação e voto (Agenda do Banco Central/2019)
120615995402345;2020;Atual;Universidade Federal da Bahia, UFBA, Brasil.;Blockchain;ChainID: Plataforma Universal para Gestão de Identidades através da Blockchain
120615995402345;2017;Atual;Universidade Federal da Bahia, UFBA, Brasil.;Blockchain;BLOCKCHAIN: Teoria, Tecnologias e Aplicações
3755692723547807;2023;Atual;Universidade Vila Velha, UVV, Brasil.;Blockchain;Uso combinado da tecnologia RFID, IoT e blockchain na distribuição física de carga de alto valor agregado e na gestão e controle de ativos móveis
494751833227700;2017;Atual;Universidade Federal de São Paulo, UNIFESP, Brasil.;Blockchain;Rhizom - Blockchain
8321834215728086;2019;Atual;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;Blockchain;Transformação digital e tecnologias da Indústria 4.0: implicações para a gestão dos processos organizacionais
6123253784997703;2020;Atual;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Blockchain;Contabilidade e Blockchain: um olhar sobre os efeitos da adoção e uso dessa tecnologia na área contábil a partir da governança da informação e das características qualitativas da informação contábil
3644027876437753;2020;Atual;Universidade Regional do Noroeste do Estado do Rio Grande do Sul, UNIJUI, Brasil.;Blockchain;Uso de Smart Contracts e Blockchain na Criação de Mecanismos de Monitoramento de Soluções de Integração para Garantir Acordos entre Partes e Detectar Possíveis Violações de Contratos
9062191157466610;2015;Atual;Universidade Federal de São Carlos, UFSCAR, Brasil.;Blockchain;Transformando Operações e Cadeias de Suprimentos com Tecnologias da Indústria 4.0: Eficiência, Resiliência e Sustentabilidade em Foco
3145331081780004;2017;Atual;Secretaria de Ciência e Tecnologia de João Pessoa, SECITEC, Brasil.;Blockchain;GT-RAP: SERVIÇO DE AUTENTICAÇÃO E PRESERVAÇÃO DIGITAL DE DOCUMENTOS
4842733764531027;2022;Atual;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;Blockchain;Plataforma de Segurança IoT para Detecção de Intrusão em Dispositivos de Borda baseada em Aprendizado Federado
7221869481508890;2018;2019;Instituto Federal do Sudeste de Minas Gerais, IF SUDESTE MG, Brasil.;Blockchain;IFCOIN
2880668102587861;2020;2020;Universidade Federal do Ceará, UFC, Brasil.;Blockchain;Oportunidades e Desafios no Gerenciamento de Dados com a Tecnologia Blockchain
7926838249921187;2019;2020;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte, IFRN, Brasil.;Blockchain;Privacidade em contratos inteligentes utilizando Rede Blockchain
9637121030877187;2020;Atual;Universidade do Vale do Rio dos Sinos, UNISINOS, Brasil.;Blockchain;Projeto CAPES Epidemias - Coordenador - MinhaSaúdeDigital:  Modelo Inteligente de Blockchain para Informações de Saúde  e Interação com Pacientes no âmbito da COVID-19
9637121030877187;2018;2021;Universidade do Vale do Rio dos Sinos, UNISINOS, Brasil.;Blockchain;Projeto CNPq Bolsa DT - Coordenador - Um Modelo Interoperável e baseado em Blockchain para Prontuários Eletrônicos no âmbito do uHospital
1623033647698028;2021;Atual;Universidade do Vale do Rio dos Sinos, UNISINOS, Brasil.;Blockchain;Modelo de governança de rede para a adoção de tecnologias habilitadoras no contexto da indústria da saúde
3322414202275652;2022;Atual;Universidade de São Paulo, USP, Brasil.;Digital Twin;Modelo de referência para o desenvolvimento de soluções de mobilidade elétrica com base em gestão de incertezas e tecnologias da Indústria 4.0
9858319665065036;2020;Atual;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Digital Twin;PETWIN - Whole-field Digital Twin for production optimization and management
5103490322445619;2019;2022;Pontifícia Universidade Católica do Paraná, PUC/PR, Brasil.;Digital Twin;Chamada MCTIC/CNPq Nº 28/2018 ­ Universal/Faixa C: Proposta de um Modelo de Avaliação de Interoperabilidade Organizacional para Empresas do Setor Público e Industrial
8730750961111658;2021;2021;Universidade Federal de Santa Catarina, UFSC, Brasil.;Digital Twin;Digital Twin Applied on PV Power Plant
6820830740393500;2019;2020;Universidade Federal do Amazonas, UFAM, Brasil.;Digital Twin;Pesquisa e Desenvolvimento de Aplicações Industriais de Digital Twins para Cyber-Physical Systems
4019150313777291;2021;Atual;Instituto de Pesquisas Tecnológicas do Estado de São Paulo, IPT, Brasil.;Digital Twin;Desenvolvimento de digital twin no contexto da Indústria 4.0
5572669840008569;2020;Atual;Pontifícia Universidade Católica do Paraná, PUC/PR, Brasil.;Digital Twin;Sistema Inteligente de Previsão e Detecção de Falhas em Processos de Manufatura baseado no Digital Twin e Inteligência Artificial Semântica
7224163454715504;2009;2017;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;Metaverso;METARIO - Rede de pesquisa e formação docente em metaversos: desenvolvimento de competências para a docência em administração
5877338921329207;2014;2016;Universidade La Salle - Canoas, UNILASALLE, Brasil.;Metaverso;Os espaços híbridos nos processos de ensinar e de aprender: a presença e a copresença no viver e conviver
5877338921329207;2012;2015;Universidade La Salle - Canoas, UNILASALLE, Brasil.;Metaverso;O desenvolvimento de novas competências dos educadores da área de gestão no contexto do hibridismo tecnológico digital.
3402056676199307;2022;Atual;Universidade Federal de Juiz de Fora, UFJF, Brasil.;Metaverso;Ambientes narrativos imersivos sonoros
6301625161386664;2012;2014;Universidade La Salle - Canoas, UNILASALLE, Brasil.;Metaverso;Acoplamento Estrutural no Hibridismo Tecnológico Digital: desenvolvimento e inovação nas instituições de ensino para formação de gestores educacionais e educadores
6301625161386664;2010;2013;Universidade Aberta de Portugal, UAB-PORTUGAL, Portugal.;Metaverso;Anatomia no metaverso Second Life: uma proposta em i-Learning
8100404916721779;2019;Atual;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Metaverso;Storytelling em Realidades Estendidas (XR)
9933939386282163;2011;2011;Pontifícia Universidade Católica de São Paulo, PUC/SP, Brasil.;Metaverso;O conceito de game acadêmico e a exploração de puzzles em engines tridimensionais
501764855693100;2013;2014;Universidade Federal do Pampa, UNIPAMPA, Brasil.;Metaverso;Utilização de Ambientes Imersivos para Educação - AIEd
1736294295596552;2022;Atual;Universidade Federal de Santa Maria, UFSM, Brasil.;Metaverso;Os modos de emergência e existência (dos híbridos) na  internet e suas novas fronteiras
9716270626654261;2019;2023;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB, IFPB, Brasil.;Metaverso;Engenharia de Software Educacional
2468514648565776;2012;2014;Universidade Federal de São Paulo, UNIFESP, Brasil.;Realidade Virtual;Realidade Virtual como Ferramenta na Reabilitação da Marcha de Pacientes com Vestibulopatias
824508932634550;2015;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Avaliação da Dor e Enfrentamento do Tratamento em Crianças Hospitalizadas com Câncer Através de um Programa com Videogame
8576347873975306;2015;2017;Centro Universitário Internacional, UNINTER, Brasil.;Realidade Virtual;Desenvolvimento de equipamentos educacionais em realidade virtual imersiva.
8576347873975306;2014;2017;Centro Universitário Internacional, UNINTER, Brasil.;Realidade Virtual;DIVERSIDADE ÉTNICO-CULTURAL E TECNOLOGIAS IMERSIVAS
4448248613510170;2019;Atual;Universidade Federal de São João Del-Rei, UFSJ, Brasil.;Realidade Virtual;Avaliação dos efeitos de um programa de intervenção com jogos virtuais nas funções cognitivas de crianças com queixas de dificuldades de aprendizagem
1280835655867163;2005;Atual;Universidade Estadual do Centro-Oeste, UNICENTRO, Brasil.;Realidade Virtual;Perfil e capacitação de operadores de máquinas de colheita da madeira
7471848591836966;2022;Atual;Instituto Federal Goiano - campus Morrinhos, IFGOIANO, Brasil.;Realidade Virtual;Desenvolvimento de ambientes de Realidade Virtual para treinamento de operadores de subestações da Indústria de Energia Elétrica.
7471848591836966;2016;2017;Instituto Federal Goiano - campus Morrinhos, IFGOIANO, Brasil.;Realidade Virtual;USO DE TÉCNICAS DE REALIDADE VIRTUAL COMO FERRAMENTA COMPLEMENTAR AO ENSINO DE QUÍMICA
9801802525566177;2003;2004;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Aplicação de Realidade Virtual no Treinamento de Manutenção de Disjuntores de Subestações de Energia Elétrica
2141124649915751;1999;2001;Universidade Federal da Bahia, UFBA, Brasil.;Realidade Virtual;Arquitetura e Realidade Virtual - 1999-2001 bolsa CNPq
9627705064505983;2016;Atual;Universidade Federal de Alfenas, UNIFAL/MG, Brasil.;Realidade Virtual;Inovação Tecnológica aplicada a reabilitação musculoesquelética
9627705064505983;2010;Atual;Universidade Federal de Alfenas, UNIFAL/MG, Brasil.;Realidade Virtual;Projeto e desenvolvimento de protocolos de reabilitação por meio de realidade virtual
1790662929908503;2020;2022;Universidade de Uberaba, UNIUBE, Brasil.;Realidade Virtual;DESENVOLVIMENTO DE APLICAÇÕES DA REALIDADE VIRTUAL E AUMENTADA PARA NEUROTECNOLOGIA (PIBITI 2020/012)
1790662929908503;2018;2020;Universidade de Uberaba, UNIUBE, Brasil.;Realidade Virtual;DESENVOLVIMENTO DE APLICAÇÕES DA REALIDADE VIRTUAL E AUMENTADA NA ÁREA DA SAÚDE
1790662929908503;2012;2017;Universidade Federal de Uberlândia, UFU, Brasil.;Realidade Virtual;GT 411 ? PA: DESENVOLVIMENTO DE AMBIENTES VIRTUAIS, PARA CENTRO DE OPERAÇÃO DE SISTEMAS REPRESENTATIVOS DAS SUBESTAÇÕES E USINAS DA CEMIG, ASSOCIADOS A TECNOLOGIAS DE PROJEÇÃO 3D
8615127367466231;2008;2014;Universidade Federal do Paraná, UFPR, Brasil.;Realidade Virtual;Rede BIM-Brasil ? Modelagem e representação de produto para projetos de engenharia de construção em múltiplas dimensões ? integração de sistemas
7390573927636069;1994;2002;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;Realidade Virtual;Realidade virtual e sistemas de informação
1611789402968312;2020;Atual;Universidade Federal de Santa Maria, UFSM, Brasil.;Realidade Virtual;Estudo de Percepção: Avaliação de Técnicas para Mitigar a Cybersickness em Ambiente de Realidade Virtual
3270615314717988;2012;2015;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Visualização Científica em Materiais: uma proposta de apoio ao estudo de estruturas cristalinas e microestruturas
1728783224542391;1997;1998;Centro Universitário UNIEURO, UNIEURO, Brasil.;Realidade Virtual;Oscar Niemeyer Vida e Obra
1728783224542391;1996;1996;Centro Universitário UNIEURO, UNIEURO, Brasil.;Realidade Virtual;Imobiliária Virtual
2603863331633089;2011;Atual;Laboratório Nacional de Computação Científica, LNCC, Brasil.;Realidade Virtual;(CNPq 57.3710/2008-2) Instituto Nacional de Ciência e Tecnologia em Medicina Assistida por Computação Científica (INCT-MACC)
302161120707813;2013;Atual;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Linguagem, Interação, Comunicação e Aprendizagem em Ambientes Virtuais Imersivos
302161120707813;2007;2012;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Tecnologias da Informação e da Comunicação e Realidade Virtual aplicadas a Museus - Projeto Museu Virtual
302161120707813;2006;2008;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Ambientes Virtuais de Aprendizagem
5194203867111923;2015;2017;Universidade Estadual de Mato Grosso do Sul, UEMS, Brasil.;Realidade Virtual;Realidade Virtual Não-imersiva e suas aplicações
7546749502855942;2018;2022;Escola de Engenharia de São Carlos da Universidade de São Paulo, EESC-USP, Brasil.;Realidade Virtual;Digitalização de processos de roadmapping
6602607106117942;2022;2023;Fundação Universidade Regional de Blumenau, FURB, Brasil.;Realidade Virtual;Realidade virtual no manejo da dor cervical crônica: estudo piloto.
4852992975865513;2015;2016;Universidade Federal de Alfenas, UNIFAL/MG, Brasil.;Realidade Virtual;EFEITO DA TÉCNICA DE REABILITAÇÃO VIRTUAL NO EQUILÍBRIO E NA MARCHA DE PACIENTES PÓS-ACIDENTE VASCULAR ENCEFÁLICO
4852992975865513;2015;2016;Universidade Federal de Alfenas, UNIFAL/MG, Brasil.;Realidade Virtual;EFEITO DA TERAPIA POR REALIDADE VIRTUAL NO EQUILÍBRIO E MARCHA DE INDIVÍDUOS COM DOENÇA DE PARKINSON
4852992975865513;2012;2013;Universidade Federal de Alfenas, UNIFAL/MG, Brasil.;Realidade Virtual;Aplicação da realidade virtual nas disfunções neuromotoras
6222978572011439;2017;2019;Centro Universitário Christus, UNICHRISTUS, Brasil.;Realidade Virtual;OSCE 3D: Uma proposta de ambiente virtual tridimensional para avaliação clínica estruturada
9169095482512290;2021;Atual;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;USO DE REALIDADE VIRTUAL NO TRATAMENTO DE TRANSTORNOS MENTAIS PARA BENEFÍCIO DA POPULAÇÃO QUE FAZ USO DO SISTEMA ÚNICO DE SAÚDE
9169095482512290;2017;Atual;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;Análise estatística de dados voltados para a Avaliação de Tecnologias em Saúde (ATS)
2563935738990997;2017;2019;Universidade Estadual de Minas Gerais, UEMG, Brasil.;Realidade Virtual;USO DA REALIDADE VIRTUAL COMO FERRAMENTA TECNOLÓGICA PARA APOIO DE VISITANTES NO MONUMENTO NATURAL ESTADUAL GRUTA REI DO MATO
7535348349141535;2010;Atual;Universidade do Estado do Rio de Janeiro, UERJ, Brasil.;Realidade Virtual;INCT-MACC - Instituto Nacional de Ciência e Tecnologia - Medicina Assistida por Computação Científica / Agentes Inteligentes em Ambientes Virtuais 3D voltados para a Estimulação Cognitiva
7535348349141535;2008;Atual;Universidade do Estado do Rio de Janeiro, UERJ, Brasil.;Realidade Virtual;Desenvolvimento de Ambientes Virtuais 3D contendo Agentes Inteligentes
4465619366143200;2019;Atual;Universidade de Brasília, UnB, Brasil.;Realidade Virtual;Estimação da Qualidade de Experiência de Conteúdos Visuais Representados via Nuvens de Pontos
48790978449306;2007;2009;Universidade do Estado de Santa Catarina, UDESC, Brasil.;Realidade Virtual;Uso da tecnologia de realidade virtual para reabilitação motora
48790978449306;2002;2005;Universidade do Estado de Santa Catarina, UDESC, Brasil.;Realidade Virtual;Metodologia de sistemas para realidade virtual
9329438229733907;2010;2011;Universidade Federal do Sul e Sudeste do Pará, UNIFESSPA, Brasil.;Realidade Virtual;Laboratórios Virtuais de Bancadas Experimentais de Engenharia, dentro da linha 3)Produção de Conteúdos Educacionais e Materiais Didáticos.
294302345865267;2017;Atual;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;Comunicação Háptica para Interação Humano-Computador
294302345865267;2014;2014;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;Realidade Virtual;Simulador de comportamento para atividades operacionais voltado à área de segurança
1168989222280325;2021;Atual;Centro Universitário Carioca, UNICARIOCA, Brasil.;Realidade Virtual;Ensino e Divulgação de Ciências por meio da Realidade Virtual
1168989222280325;2019;Atual;Centro Universitário Carioca, UNICARIOCA, Brasil.;Realidade Virtual;Realidade Virtual Aplicada na Gerência de Rejeitos Radioativos
1168989222280325;2019;Atual;Centro Universitário Carioca, UNICARIOCA, Brasil.;Realidade Virtual;Realidade Virtual como Meio no Desenvolvimento de Aplicações com Finalidade de Promover e Desmistificar a Utilização da Energia Nuclear
1168989222280325;2017;Atual;Centro Universitário Carioca, UNICARIOCA, Brasil.;Realidade Virtual;Promoção do Interesse pela ciência por meio do uso da realidade virtual na demonstração de um experimento científico
1168989222280325;2015;Atual;Centro Universitário Carioca, UNICARIOCA, Brasil.;Realidade Virtual;REALIDADE VIRTUAL APLICADA NA ÁREA NUCLEAR
1168989222280325;2014;Atual;Centro Universitário Carioca, UNICARIOCA, Brasil.;Realidade Virtual;Repositório Nacional de Rejeito Radioativo Virtual Interativo para: (i) planejamento e treinamento, (ii) divulgação e sensibilização pública.
1168989222280325;2014;Atual;Centro Universitário Carioca, UNICARIOCA, Brasil.;Realidade Virtual;Conhecendo Uma Instituição De Ciência E Tecnologia Do Estado Do Rio De Janeiro: ?Modelo Virtual Interativo Do Instituto De Engenharia Nuclear Virtual?
1168989222280325;2010;Atual;Centro Universitário Carioca, UNICARIOCA, Brasil.;Realidade Virtual;Desenvolvimento de Ferramenta para a Criação de Mesas de Controle Virtuais
1168989222280325;2009;2011;Centro Universitário Carioca, UNICARIOCA, Brasil.;Realidade Virtual;Desenvolvimento de ambientes e simulações virtuais para treinamento e avaliação de evacuação de sítios em situações de emergência
1168989222280325;2008;Atual;Centro Universitário Carioca, UNICARIOCA, Brasil.;Realidade Virtual;Realidade Virtual e Inteligência Artificial na Área Nuclear
8343393957854863;2022;Atual;Universidade Federal do Ceará, UFC, Brasil.;Realidade Virtual;Realidade Virtual no Apoio ao Ambiente Didático em Saúde
2631933490596587;2018;2019;Universidade Federal da Paraíba, UFPB, Brasil.;Realidade Virtual;ALFABETIZAÇÃO CIENTÍFICA E BIOTECNOLOGIA: O uso de Metamodelos de comunicação e de Realidade Virtual (RV) no ensino de Biologia
8486882484125774;2021;Atual;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;Realidade Virtual;Tecnologias Digitais para Ensino e Divulgação de Ciências: Energia Nuclear na Geração Elétrica
9984314744370920;2015;2016;Faculdades de Enfermagem Nova Esperança, FACENE, Brasil.;Realidade Virtual;EFEITOS DA GAMETERAPIA SOBRE O EQUILÍBRIO E A COGNIÇÃO DE PESSOAS IDOSAS
727171902745709;2010;2011;Universidade Aberta do Brasil, UAB, Brasil.;Realidade Virtual;MUSEU VIRTUAL: construção de um espaço para arquivo, indexação e estudo da arte eletrônica
2278152516658626;2012;2013;Universidade Federal de São Carlos, UFSCAR, Brasil.;Realidade Virtual;Impacto da realidade virtual sobre o desempenho motor e equilíbrio de uma criança com sequela de AVE
1157828219684606;2021;2023;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Protocolo integrado para documentação HBIM (Heritage Building Information Modeling ) e desenvolvimento de um gêmeo digital para a gestão, conservação e divulgação do Museu Republicano
2259041691301555;2013;2015;Universidade do Estado de Santa Catarina, UDESC, Brasil.;Realidade Virtual;Emulação Holográfica com Visualização Ativa de Cenas Estéreo
2259041691301555;2008;2010;Universidade do Estado de Santa Catarina, UDESC, Brasil.;Realidade Virtual;Linguagem para programação de robôs
2259041691301555;2005;2008;Universidade do Estado de Santa Catarina, UDESC, Brasil.;Realidade Virtual;Engenharia de Software para Realidade Virtual (DAPE 028/05)
2259041691301555;2004;2005;Universidade do Estado de Santa Catarina, UDESC, Brasil.;Realidade Virtual;Identificação do Perfil Cognitivo Utilizando Ambientes Virtuais 3D (DAPE 089/04)
2259041691301555;2002;2005;Universidade do Estado de Santa Catarina, UDESC, Brasil.;Realidade Virtual;Metodologia de Sistemas para Realidade Virtual (DAPE 093/02)
1726041421275880;2018;2021;Universidade Federal do Espírito Santo, UFES, Brasil.;Realidade Virtual;Tecnologia de realidade virtual no tratamento de transtornos de ansiedade: uma investigação analítico-comportamental
1726041421275880;2014;2018;Universidade Estadual de Londrina, UEL, Brasil.;Realidade Virtual;Simulador de realidade virtual para tratamento de medo e fobia de direção
1726041421275880;2014;Atual;Universidade Estadual de Londrina, UEL, Brasil.;Realidade Virtual;Simulador de realidade virtual para tratamento de medos e fobias: uma investigação analítico-comportamental
8964123297688432;2006;2008;Universidade Federal de São Carlos, UFSCAR, Brasil.;Realidade Virtual;Monitoramento de Ambientes Físicos Cientes de Contexto através da Integração das Áreas de Realidade Virtual, Redes de Sensores sem Fio e Computação Ciente de Contexto. ? Projeto Fapesp - Processo 2006/00741-7 (coordenadora)
6069717038105786;2012;2014;Universidade Federal de São Paulo, UNIFESP, Brasil.;Realidade Virtual;Simulador para Operação e Manutenção de Chaves de Manobra em Redes de Distribuição de Energia.
4437947315163588;2015;Atual;Universidade de São Paulo, USP, Brasil.;Realidade Virtual;Efeitos da prática de exercícios físicos associados ou não ao ambiente de realidade virtual em indivíduos com acidente vascular cerebral
3250319979361307;2013;2016;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;Realidade Virtual;INFLUÊNCIA DE UM PROTOCOLO DE EXERCÍCIOS BASEADO EM REALIDADE VIRTUAL SOBRE O EQUILÍBRIO POSTURAL, DOR LOMBO-PÉLVICA, SONO E QUALIDADE DE VIDA DE MULHERES GRÁVIDAS: ENSAIO CLÍNICO RANDOMIZADO CONTROLADO
1678715490240349;2012;2019;Universidade Presbiteriana Mackenzie, MACKENZIE, Brasil.;Realidade Virtual;Reabilitação virtual para pessoas com necessidades especiais
4472013919602082;2017;Atual;Universidade Estadual da Paraíba, UEPB, Brasil.;Realidade Virtual;Narrativas com tecnologias móveis em vídeos de 360 graus: Realidade Virtual Imersiva e inovação no jornalismo
1973691273575100;2022;Atual;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo, IFES, Brasil.;Realidade Virtual;Utilização de Jogos para aprendizagem ativa no ensino e aprendizagem da sustentabilidade.
1973691273575100;2020;2023;Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo, IFES, Brasil.;Realidade Virtual;Métodos alternativos para o ensino e aprendizagem da sustentabilidade.
