;Instituto Federal do Sertão Pernambucano;Inteligência Artificial Aplicada na Educação Técnica e uso Profissional;14/03/2023;Hommel Almeida de Barros Lima;-;Ciências Exatas e da Terra;Inteligência Artificial;Pernambuco
;Universidade Federal de Campina Grande;Inteligência Artificial e Ciência de Dados;05/04/2023;George Rossany Soares de Lira;Pablo Bezerra Vilar;Engenharias;Inteligência Artificial;Paraíba
;Universidade Federal da Bahia;Inteligência artificial e controle;27/07/2022;Leizer Schnitman;Márcio André Fernandes Martins;Engenharias;Inteligência Artificial;Bahia
;Universidade Federal de Uberlândia;Inteligência artificial e recursos tecnológicos para o autismo;07/09/2022;Fabiano Azevedo Dorça;-;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade de Santo Amaro;Inteligência Artificial e Robótica;27/09/2022;Renato de Brito Sanchez;-;Engenharias;Inteligência Artificial;São Paulo
;Universidade Estadual da Paraíba;Inteligência Artificial e Sociedade;03/11/2022;Wellington Candeia de Araujo;-;Ciências Exatas e da Terra;Inteligência Artificial;Paraíba
;Universidade de São Paulo;Inteligência Artificial e Sociedade;15/07/2022;Glauco Antonio Truzzi Arbix;-;Ciências Sociais Aplicadas;Inteligência Artificial;São Paulo
;Universidade Federal de Santa Catarina;Inteligência Artificial e Teoria Computacional - IATe;17/02/2023;Jerusa Marchi;Ricardo Azambuja Silveira;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Universidade de Brasília;Inteligência Artificial em Ciências da Saúde;24/03/2023;Kleber Carlos Mundim;-;Ciências Exatas e da Terra;Inteligência Artificial;Distrito Federal
;Universidade Luterana do Brasil;Inteligência Artificial Generativa em Cognição e Educação;18/04/2023;Renato P dos Santos;Renato P dos Santos;Ciências Humanas;Inteligência Artificial;Rio Grande do Sul
;Universidade Estadual Paulista Júlio de Mesquita Filho;Inteligência Artificial na Reprodução Assistida;01/02/2023;José Celso Rocha;-;Ciências da Saúde;Inteligência Artificial;São Paulo
;Pontifícia Universidade Católica do Rio Grande do Sul;Inteligência Artificial na Saúde;25/12/2022;Renata Vieira;Renata Vieira;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Complexo Educacional Renato Saraiva;Inteligência artificial, interfaces jurídicas e de segurança humana;13/09/2022;Maria Amália Oliveira de Arruda ;-;Ciências Sociais Aplicadas;Inteligência Artificial;Pernambuco
;Universidade Estadual de Ciências da Saúde de Alagoas;Inteligência Artificial, Internet das Coisas e Análise de dados Aplicadas à ;26/04/2023;Alex Melo da Silva;-;Ciências Exatas e da Terra;Inteligência Artificial;Alagoas
;Universidade de Pernambuco;Inteligência Computacional (CIRG@UPE);10/02/2023;Carmelo Jose Albanez Bastos ;Carmelo Jose Albanez Bastos Filho;Ciências Exatas e da Terra;Inteligência Artificial;Pernambuco
;Universidade Federal do Pará;Inteligência Computacional Aplicada;15/02/2023;Roberto Célio Limão de Oliveira;Eloi Luiz Favero;Engenharias;Inteligência Artificial;Pará
;Universidade Federal de Viçosa;Inteligência Computacional e Aprendizado Estatístico Aplicados à ;10/07/2022;Moysés Nascimento;Moysés Nascimento;Ciências Agrárias;Inteligência Artificial;Minas Gerais
;Universidade Tecnológica Federal do Paraná;Inteligência Computacional e Ciência de Dados (IC2D);26/07/2022;Daniel Prado de Campos;Rafael Gomes Mantovani;Engenharias;Inteligência Artificial;Paraná
;Universidade Federal da Integração Latino-Americana;Inteligência Computacional e Inserção Tecnológica;02/09/2022;Joylan Nunes Maciel;Joylan Nunes Maciel;Ciências Exatas e da Terra;Inteligência Artificial;Paraná
;Universidade Estadual do Centro-Oeste;Inteligência Computacional e Pesquisa Operacional;04/04/2023;Mauro Miazaki;Fábio Hernandes;Ciências Exatas e da Terra;Inteligência Artificial;Paraná
;Universidade de Brasília;Inteligência e Projetos em Defesa;24/09/2022;Herbert Kimura;Siegrid Guillaumon Dechandt;Ciências Sociais Aplicadas;Inteligência Artificial;Distrito Federal
;Universidade de Brasília;Inteligência Organizacional e Competitiva;19/02/2023;Lillian Maria Araújo de Rezende ;Lillian Maria Araújo de Rezende Alvares;Ciências Sociais Aplicadas;Inteligência Artificial;Distrito Federal
;Universidade Federal do Oeste do Pará;Interdisciplinar em Ciências, Tecnologia das Águas & Inovação na ;04/05/2023;Leidiane Leão de Oliveira;Elton Raniere da Silva Moura;Outra;Inteligência Artificial;Pará
;Universidade Federal de São Carlos;Interfaces - Núcleo de Estudos Sociopolíticos dos Algoritmos e da ;28/02/2023;Sylvia Iasulaitis;Alan Demétrius Baria Valejo;Ciências Humanas;Inteligência Artificial;São Paulo
;Universidade da Integração Internacional da Lusofonia Afro-Brasileira;InterInov - Grupo de Estudos em Relações Internacionais, Tecnologia e ;30/03/2023;Sheyla Maria Fontenele Macedo;Sheyla Maria Fontenele Macedo;Ciências Sociais Aplicadas;Inteligência Artificial;Ceará
;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB;Internet das Coisas e Inovação;09/03/2023;Maxwell Anderson Ielpo do Amaral;Nadja da Nobrega Rodrigues;Ciências Exatas e da Terra;Inteligência Artificial;Paraíba
;Universidade do Oeste Paulista;InterVis - Grupo de Pesquisa em Tecnologias Interativas e Visão ;28/02/2023;Leandro Luiz de Almeida;Leandro Luiz de Almeida;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Universidade Federal de Viçosa;Inventário, mensuração e manejo florestal;16/05/2023;Helio Garcia Leite;-;Ciências Agrárias;Inteligência Artificial;Minas Gerais
;Universidade Salvador;IP&QoS - Núcleo de Pesquisa em Redes IP e Qualidade de Serviço;24/03/2023;Paulo Nazareno Maia Sampaio;Paulo Nazareno Maia Sampaio;Ciências Exatas e da Terra;Inteligência Artificial;Bahia
;Instituto Federal de Alagoas - Matriz;ITMETRO -  Inteligência artificial aplicada a Instrumentação e Metrologia;16/06/2022;Andre Luis Canuto Duarte Melo;Andre Luis Canuto Duarte Melo;Engenharias;Inteligência Artificial;Alagoas
;Universidade Federal da Grande Dourados;IVI- PORÃ: Núcelo de Estudos de Semiótica Artes e Cultura ;11/04/2023;Gicelma da Fonseca ;Diego Armando Dias Voss;Lingüística, Letras e Artes;Inteligência Artificial;Mato Grosso do Sul
;Universidade de Fortaleza;JET - Justiça em Transformação, Democracia e Direitos Humanos;23/05/2023;Gustavo Raposo Pereira Feitosa;Daniela Veloso Souza Passos;Ciências Sociais Aplicadas;Inteligência Artificial;Ceará
;Universidade Federal do Rio Grande do Norte;JOGOS DIGITAIS E TECNOLOGIAS EDUCACIONAIS;08/03/2023;Charles Andryê Galvão Madeira;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Norte
;Universidade de Brasília;JoIA - Jornalismo e Inteligência Artificial;02/02/2023;Zanei Ramos Barcellos;-;Ciências Sociais Aplicadas;Inteligência Artificial;Distrito Federal
;Universidade de Brasília;Jornalismo e Memória na Comunicação ;03/04/2023;Márcia Marques;Márcia Marques;Ciências Sociais Aplicadas;Inteligência Artificial;Distrito Federal
;Universidade Santa Cecília;JURIMETRIA APLICADA À CONSTRUÇÃO E FISCALIZAÇÃO DE POLÍTICAS ;20/03/2023;Alexandre Rocha Almeida de Moraes;-;Ciências da Saúde;Inteligência Artificial;São Paulo
;Centro Universitário Autônomo do Brasil;Jurisdição e democracia;18/04/2023;Bruno Meneses Lorenzetto;William Soares Pugliese;Ciências Sociais Aplicadas;Inteligência Artificial;Paraná
;Escola Nacional de Formação e Aperfeiçoamento de Magistrados;Justiça Digital: Tecnologias Disruptivas e Inteligência Artificial no Direito;23/03/2023;Samuel Meira Brasil Jr;-;Ciências Sociais Aplicadas;Inteligência Artificial;Distrito Federal
;Instituto Tecnológico de Aeronáutica;LAB BIG DATA SCIENCE;30/08/2022;José Maria Parente de Oliveira;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Instituto Federal de São Paulo;LABCOM3 - Laboratório de Computação Aplicada;31/03/2023;Thiago Schumacher ;Rodrigo Campos Bortoletto;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Instituto Federal Fluminense;LABDAC - GRUPO DE PESQUISA E DESENVOLVIMENTO EM LABORATÓRIOS ;06/03/2023;Marcos Antonio Cruz Moreira;Marcos Antonio Cruz Moreira;Engenharias;Inteligência Artificial;Rio de Janeiro
;Universidade Federal de Santa Catarina;LabData - Laboratório de Ciência e Visualização de Dados;04/05/2023;Alexandre Leopoldo ;Andréa Sabedra Bordin;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Universidade Federal do Espírito Santo;LabiCidadES;18/10/2022;Everlam Elias Montibeler;-;Ciências Sociais Aplicadas;Inteligência Artificial;Espírito Santo
;Instituto Federal de Santa Catarina;LABICON;09/09/2022;Guilherme de Santana ;Guilherme de Santana Weizenmann;Engenharias;Inteligência Artificial;Santa Catarina
;Instituto Federal do Triângulo Mineiro;LabITec - Laboratório de Inovação em Tecnologia;19/04/2023;Matheus Araújo Aguiar;Matheus Araújo Aguiar;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade Federal de Santa Maria;Laboratório de Análise e Proteção de Sistemas Elétricos;18/08/2022;Adriano Peres de Morais;Adriano Peres de Morais;Engenharias;Inteligência Artificial;Rio Grande do Sul
;Instituto Federal de Brasília;Laboratório de Aprendizado de Máquina e Inteligência Artificial - IFB ;12/10/2022;Eduardo Camargo de Siqueira;-;Ciências Exatas e da Terra;Inteligência Artificial;Distrito Federal
;Universidade de Brasília;Laboratório de Aprendizado de Máquina em Finanças e Organizações.;18/04/2023;Pedro Henrique Melo Albuquerque;Herbert Kimura;Ciências Sociais Aplicadas;Inteligência Artificial;Distrito Federal
;Instituto Federal de Educação, Ciência e Tecnologia de Goiás;Laboratório de Automação - AutoLab;03/02/2023;Gustavo de Assis Costa;André Luiz Silva Pereira;Engenharias;Inteligência Artificial;Goiás
;Centro Federal de Educação Tecnológica Celso Suckow da Fonseca;Laboratório de Computação Afetiva - LaCAfe;30/12/2022;Gustavo Paiva Guedes e Silva;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio de Janeiro
;Universidade Federal da Paraíba;Laboratório de Computação Ubíqua e Móvel (LUMO);05/05/2023;Fernando Menezes Matos;Danielle Rousy Dias Ricarte;Ciências Exatas e da Terra;Inteligência Artificial;Paraíba
;Escola Superior de Ciências da Saúde;Laboratorio de Dados para Qualidade do Cuidado e Pesquisa de Desfechos ;03/05/2023;Ana Cláudia Cavalcante ;Ana Cláudia Cavalcante Nogueira;Ciências da Saúde;Inteligência Artificial;Distrito Federal
;Universidade Federal do Pará;Laboratório de Desenvolvimento de Sistemas - LADES;16/01/2023;Yomara Pinheiro Pires;Yomara Pinheiro Pires;Ciências Exatas e da Terra;Inteligência Artificial;Pará
;Universidade Presbiteriana Mackenzie;Laboratório de Direito Digital e Democracia;02/12/2022;Diogo Rais Rodrigues Moreira;Maria Edelvacy Pinto Marinho;Ciências Sociais Aplicadas;Inteligência Artificial;São Paulo
;Universidade do Estado do Rio de Janeiro;Laboratório de Direito e Inteligência Artificial;04/11/2022;Marco Aurélio Marrafon;-;Ciências Sociais Aplicadas;Inteligência Artificial;Rio de Janeiro
;Universidade Federal de Uberlândia;Laboratório de Direitos Humanos - LabDH;17/02/2023;Rodrigo Vitorino Souza Alves;-;Ciências Sociais Aplicadas;Inteligência Artificial;Minas Gerais
;Instituto Federal de Alagoas - Matriz;Laboratório de Engenharia e Análise de Dados (LEAD);05/05/2023;Matheus D'Eça Torquato de Melo;Matheus D'Eça Torquato de Melo;Ciências Exatas e da Terra;Inteligência Artificial;Alagoas
;Universidade Federal do Maranhão ;Laboratório de Estudos e Pesquisas Epidemiológicas em Atividade Física, ;19/04/2023;Emanuel Péricles Salvador;-;Ciências da Saúde;Inteligência Artificial;Maranhão
;Universidade Federal de Uberlândia;Laboratório de Fontes Alternativas e Proteção de Sistemas Elétricos;09/01/2023;Wellington Maycon Santos Bernardes;Jose Roberto Camacho;Engenharias;Inteligência Artificial;Minas Gerais
;Universidade Presbiteriana Mackenzie;Laboratório de Gameterapia e Realidade Virtual (Lab GameVR);21/03/2023;Bruno da Silva Rodrigues;Bruno da Silva Rodrigues;Ciências da Saúde;Inteligência Artificial;São Paulo
;Instituto Federal da Bahia;Laboratório de Gestão, Negócios Inovadores, Tecnologias e ;30/01/2023;Jose Wilton Fonseca da Silva;-;Ciências Sociais Aplicadas;Inteligência Artificial;Bahia
;Universidade Federal de Sergipe;Laboratório de Humanidades Digitais e Documentação Terminológica - LADOC;10/07/2022;Maria Aparecida Silva Ribeiro;Maria Aparecida Silva Ribeiro;Lingüística, Letras e Artes;Inteligência Artificial;Sergipe
;Universidade de Fortaleza;Laboratório de Inovação em Tecnologia da Informação;21/11/2022;Jose Eurico de Vasconcelos Filho;José Fernando Rodrigues Ferreira ;Ciências Exatas e da Terra;Inteligência Artificial;Ceará
;Universidade Estadual de Campinas;Laboratório de Inovação Tecnológica  Aplicada na Educação;10/05/2023;Sergio Ferreira do Amaral;Dirceu da Silva;Ciências Humanas;Inteligência Artificial;São Paulo
;Universidade Federal Rural do Semi-Árido;Laboratório de Instrumentação e Engenharia Biomédica - LIEB;16/07/2022;Francisco de Assis Brito Filho;-;Engenharias;Inteligência Artificial;Rio Grande do Norte
;Universidade Federal de Santa Catarina;Laboratório de Integração de Software e Hardware;07/09/2022;Giovani Gracioli;Giovani Gracioli;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Universidade Federal de Mato Grosso do Sul;Laboratório de Inteligência Artificial - LIA;27/04/2023;Edson Takashi Matsubara;Eraldo Luís Rezende Fernandes;Ciências Exatas e da Terra;Inteligência Artificial;Mato Grosso
;Universidade Federal da Paraíba;Laboratório de Inteligência Artificial e Macroeconomia Computacional ;14/09/2022;Cassio da Nobrega Besarria;Edilean Kleber da Silva Bejarano Aragón;Ciências Sociais Aplicadas;Inteligência Artificial;Paraíba
;Universidade Federal do Pará;Laboratório de Inteligência de Dados;15/05/2023;Reginaldo Cordeiro dos ;-;Ciências Exatas e da Terra;Inteligência Artificial;Pará
;Universidade de Brasília;Laboratório de Inteligência de Redes;07/09/2022;Dalton Lopes Martins;-;Ciências Sociais Aplicadas;Inteligência Artificial;Distrito Federal
;Fundação Educacional Lucas Machado;Laboratório de Investigações NeuroCardíacas, Ciências Médicas de ;19/04/2023;Julliane Vasconcelos ;-;Ciências da Saúde;Inteligência Artificial;Minas Gerais
;Universidade Federal de São Carlos;Laboratório de Materiais Vítreos- LaMaV;10/05/2023;Edgar Dutra Zanotto;-;Engenharias;Inteligência Artificial;São Paulo
;Universidade Federal de Santa Catarina;Laboratório de Pesquisa Aplicada-LPA;11/08/2022;Roderval Marcelino;Vilson Gruber;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Universidade Federal da Fronteira Sul;Laboratório de Pesquisa em Gestão, Inovação e Tecnologias em Saúde - ;14/03/2023;Zuleide Maria Ignácio;Zuleide Maria Ignácio;Ciências da Saúde;Inteligência Artificial;Santa Catarina
;Universidade Federal de Santa Catarina;Laboratório de Pesquisa em Informática em Saúde e ;11/10/2022;Grace Teresinha Marcon Dal Sasso;-;Ciências da Saúde;Inteligência Artificial;Santa Catarina
;Universidade Federal do Espírito Santo;Laboratório de Pesquisa em Inteligência Artificial e Diagnóstico ;08/03/2023;Valerio Garrone Barauna;-;Ciências da Saúde;Inteligência Artificial;Espírito Santo
;Instituto Federal do Piauí;Laboratório de Pesquisas e Estudos em Computação - LAPEC;02/02/2023;Wanderson de Vasconcelos ;Mayllon Veras da Silva;Ciências Exatas e da Terra;Inteligência Artificial;Piauí
;Universidade de Pernambuco;Laboratório de Prática, Pesquisa e Avaliação em Saúde Mental - LAPPASM;25/04/2023;Hugo Rafael de Souza e Silva;-;Ciências da Saúde;Inteligência Artificial;Pernambuco
;Universidade Estadual Paulista Júlio de Mesquita Filho;Laboratório de Processamento de Sinais e Imagens Médicas- LAPSIM;12/09/2022;Diana Rodrigues de Pina;-;Ciências da Saúde;Inteligência Artificial;São Paulo
;Universidade Federal de Itajubá;Laboratório de Robótica, Sistemas Inteligentes e Complexos - RobSIC;23/03/2023;Sandro Carvalho Izidoro;Sandro Carvalho Izidoro;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade Presbiteriana Mackenzie;Laboratório de Segurança Cibernética - MackLab Cyber Security;22/05/2023;Rodrigo Silva;-;Ciências Exatas e da Terra;Inteligência Artificial;São Paulo
;Universidade Federal de Santa Catarina;Laboratório de Sinais e Imagens Médicas;20/04/2023;Marcelo Daniel Berejuck;Antonio Carlos Sobieranski;Engenharias;Inteligência Artificial;Santa Catarina
;Universidade Tecnológica Federal do Paraná;Laboratório de Sistemas de Inteligentes;17/02/2023;Gleifer Vaz Alves;André Pinz Borges;Ciências Exatas e da Terra;Inteligência Artificial;Paraná
;Universidade Federal Fluminense;Laboratório de Tecnologias para Uso Racional de Medicamentos;01/09/2022;Ranieri Carvalho Camuzi;André Teixeira Pontes;Ciências da Saúde;Inteligência Artificial;Rio de Janeiro
;Universidade Federal de Pernambuco;Laboratório Digital de Sistemas de Potência - LDSP;12/04/2023;Geraldo Leite Torres;Ronaldo Ribeiro Barbosa de Aquino;Engenharias;Inteligência Artificial;Pernambuco
;Universidade Federal Fluminense;Laboratório dos Estudos do Comportamento Humano e Animal;12/04/2023;Elton Hiroshi Matsushima;-;Ciências Humanas;Inteligência Artificial;Rio de Janeiro
;Universidade Federal de Mato Grosso;Laboratório Estudos e Pesquisas em Saúde Internacional e Cooperação - ;11/05/2023;Fabiano Tonaco Borges;Maria Angela Conceição Martins;Ciências da Saúde;Inteligência Artificial;Mato Grosso
;Universidade Federal do Estado do Rio de Janeiro;LABORATÓRIO INTERDISCIPLINAR DE ESTUDOS E PESQUISAS EM ;08/10/2022;Tania Cristina de Oliveira Valente;Terezinha de Souza Agra Belmonte;Ciências da Saúde;Inteligência Artificial;Rio de Janeiro
;Universidade Federal Fluminense;Laboratório MídiaCom;04/05/2023;Debora Christina Muchaluat Saade;Célio Vinicius Neves de Albuquerque;Ciências Exatas e da Terra;Inteligência Artificial;Rio de Janeiro
;Universidade Federal do Rio Grande do Norte;Laboratórios Associados Natalnet;20/02/2023;Luiz Marcos Garcia Goncalves;Bruno Marques Ferreira da Silva;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Norte
;Universidade Federal do Pampa;Laboratory of Intelligent Software Engineering (LabISE);18/02/2023;Gabriel Machado Lunardi;Alice Fonseca Finger;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Instituto Federal da Bahia;LABRASOFT - Laboratório de Desenvolvimento de Software;26/09/2022;Antonio Carlos dos Santos Souza;Luiz Cláudio Machado dos Santos;Ciências Exatas e da Terra;Inteligência Artificial;Bahia
;Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais;LabSoft - Laboratório de Tecnologias de Software e Computação Aplicada à ;17/05/2023;Diego Saqui;Aracele Garcia de Oliveira Fassbinder;Ciências Exatas e da Terra;Inteligência Artificial;Minas Gerais
;Universidade Federal de Santa Catarina;LabTeC -  Laboratório de Tecnologias Computacionais;24/02/2023;Luciana Bolan Frigo;Eliane Pozzebon;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Universidade Federal do Pará;LabVIS - Visualização, Interação e Sistemas Inteligentes;27/01/2023;Nelson Cruz Sampaio Neto;Nelson Cruz Sampaio Neto;Ciências Exatas e da Terra;Inteligência Artificial;Pará
;Instituto Federal da Bahia;LACE - Laboratório de Computação e Engenharia;30/03/2023;Eduardo Oliveira Teles;Rosangela de Araújo Santos;Ciências Exatas e da Terra;Inteligência Artificial;Bahia
;Universidade Federal do Rio Grande do Sul;LAFUN - LABORATÓRIO DE FUNDIÇÃO;03/11/2022;Sergio Luiz Telles Bartex;Sergio Luiz Telles Bartex;Engenharias;Inteligência Artificial;Rio Grande do Sul
;Universidade Estadual da Paraíba;LAIA - Laboratório de Aplicações em Inteligência Artificial ;11/11/2022;Ricardo Santos de Oliveira;-;Ciências Exatas e da Terra;Inteligência Artificial;Paraíba
;Universidade Tecnológica Federal do Paraná;LAIPSE - Laboratório de Análise Inteligente em Processos e Sistemas ;28/04/2023;Narco Afonso Ravazzoli ;-;Engenharias;Inteligência Artificial;Paraná
;Universidade do Estado de Santa Catarina;LAPER - Laboratório de Planejamento Energético;31/08/2022;Fernando Buzzulini Prioste;Fabiano Ferreira Andrade;Engenharias;Inteligência Artificial;Santa Catarina
;Universidade Federal do Pampa;LAPIA - Laboratory of Applied Image Processing;20/03/2023;Alessandro Bof de Oliveira;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Universidade do Estado de Santa Catarina;LAPIS - Laboratório de Processamento de Imagens e Sinais;11/11/2022;Alexandre Gonçalves Silva;Alexandre Gonçalves Silva;Ciências Exatas e da Terra;Inteligência Artificial;Santa Catarina
;Sociedade Educacional Três de Maio;LARCC: Laboratório de Pesquisas Avançadas para Computação em ;13/07/2022;Dalvan Jair Griebler;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Universidade de São Paulo;LASG - Simulação e Gerenciamento de Reservatórios;11/01/2023;Marcio Augusto Sampaio Pinto;-;Engenharias;Inteligência Artificial;São Paulo
;Instituto Federal de Sergipe;LaSis - Laboratório de Sistemas;09/09/2022;Luís Otávio Santos de Andrade;-;Ciências Exatas e da Terra;Inteligência Artificial;Sergipe
;Universidade Federal do Amapá;LATEC - Laboratório Interdisciplinar de Pesquisa e Inovação Tecnológica;15/07/2022;Patrícia Araújo de Oliveira;Thiago Pinheiro do Nascimento;Ciências Exatas e da Terra;Inteligência Artificial;Amapá
;Instituto Federal do Ceará;LDS - Pesquisa e Desenvolvimento de Produtos e Soluções de TI com Enfoque ;14/03/2023;Antonio de Barros Serra;-;Ciências Exatas e da Terra;Inteligência Artificial;Ceará
;Universidade Federal do Rio Grande do Sul;LELIC - Laboratório de Estudos em Linguagem Interação Cognição/Criação;18/05/2023;Cíntia Inês Boll;Cíntia Inês Boll;Ciências Humanas;Inteligência Artificial;Rio Grande do Sul
;Universidade do Estado do Rio de Janeiro;LEMA - Laboratório Patricia Oliva Soares de Experimentação e Simulação ;24/10/2022;Antônio José da Silva Neto;Diego Campos Knupp;Engenharias;Inteligência Artificial;Rio de Janeiro
;Instituto Federal de Educação, Ciência e Tecnologia do Pará;LEPIX - Laboratório Experimental de Pesquisa em Informática do Xingu;22/11/2022;Gilberto de Melo Júnior;Ailton Lopes de Sousa;Ciências Exatas e da Terra;Inteligência Artificial;Pará
;Universidade Federal Fluminense;Lexicons Semiotics: signos, processos e códigos jurídicos;13/06/2022;Quintino Lopes Castro Tavares;-;Ciências Sociais Aplicadas;Inteligência Artificial;Rio de Janeiro
;Instituto Federal do Piauí;LIARA - Laboratório de Inteligência Artificial, Robótica e Automação ;09/11/2022;Rafael Torres Anchiêta;Manoel Messias Pereira Medeiros;Ciências Exatas e da Terra;Inteligência Artificial;Piauí
;Universidade Federal do Agreste de Pernambuco;LINC - Laboratório de Inteligência Computacional;21/04/2023;Tiago Buarque Assunção de ;-;Ciências Exatas e da Terra;Inteligência Artificial;Pernambuco
;Universidade Estadual Paulista Júlio de Mesquita Filho;LINGUAGEM DO ESPAÇO E DA FORMA;04/06/2022;Marco Antonio Rossi;Marco Antonio Rossi;Ciências Sociais Aplicadas;Inteligência Artificial;São Paulo
;Universidade Estadual de Campinas;LiTPos - Linguagens Tecnologias e Pós-humanismo/humanidades;11/03/2023;Marcelo El Khouri Buzato;-;Lingüística, Letras e Artes;Inteligência Artificial;São Paulo
;Universidade Federal de Pernambuco;Lócus para Inovação em Inteligência Artificial e Cibersegurança;09/09/2022;Cleber Zanchettin;-;Ciências Exatas e da Terra;Inteligência Artificial;Pernambuco
;Universidade Federal de Campina Grande;Lógica e Religião;09/05/2023;Ricardo Sousa Silvestre;Jean Yves Beziau;Ciências Humanas;Inteligência Artificial;Paraíba
;Universidade Federal de Juiz de Fora;Machine Learning Governador Valadares;27/04/2023;Márcio Luís Moreira de Souza;-;Engenharias;Inteligência Artificial;Minas Gerais
;Pontifícia Universidade Católica do Rio Grande do Sul;Machine Learning Theory and Applications Research Group (MALTA);07/12/2022;Rodrigo Coelho Barros;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio Grande do Sul
;Universidade do Estado da Bahia;Maia;12/12/2022;Roberto Luiz Souza Monteiro;-;Ciências Exatas e da Terra;Inteligência Artificial;Bahia
;Universidade do Estado da Bahia;MAIA - Tecnologias para Inteligência Artificial;26/09/2022;Roberto Luiz Souza Monteiro;-;Ciências Exatas e da Terra;Inteligência Artificial;Bahia
;Universidade Federal de Lavras;Manejo Florestal Intensivo e Integrado e Inteligência Artificial;06/11/2022;Natalino Calegario;-;Ciências Agrárias;Inteligência Artificial;Universidade Federal de Lavras
;Universidade Federal de Viçosa;MANEJO INTEGRADO DE PRAGAS;29/05/2022;Marcelo Coutinho Picanco;Leandro Bacci;Ciências Agrárias;Inteligência Artificial;Minas Gerais
;Universidade Federal de Viçosa;MANEJO INTEGRADO DE PRAGAS;16/07/2022;Marcelo Coutinho Picanco;-;Ciências Agrárias;Inteligência Artificial;Minas Gerais
;Universidade de Pernambuco;Manufatura Avançada;21/06/2022;Rogério Pontes de Araújo;-;Engenharias;Inteligência Artificial;Pernambuco
;Universidade Tecnológica Federal do Paraná;Manufatura Integrada;05/03/2023;Luiz Carlos de Abreu Rodrigues;-;Engenharias;Inteligência Artificial;Paraná
;Universidade Federal do Rio de Janeiro;MASI - Modelos e Arquiteturas para Sistemas Inteligentes;07/04/2023;Daniel Sadoc Menasche;Daniel Sadoc Menasche;Ciências Exatas e da Terra;Inteligência Artificial;Rio de Janeiro
;Universidade Católica de Petrópolis;Matemática Aplicada à Computação;23/03/2023;Fabio Lopes Licht;-;Ciências Exatas e da Terra;Inteligência Artificial;Rio de Janeiro
;Universidade Federal Fluminense;Matemática Aplicada e Computacional do Pólo Universitário do Sul ;02/05/2023;Gustavo Benitez Alvarez;Emerson Souza Freire;Ciências Exatas e da Terra;Inteligência Artificial;Rio de Janeiro
;Universidade Federal do Maranhão ;Mecatrônica e Automação Inteligente;21/05/2023;Marcos Tadeu Rezende de Araújo;Marcos Tadeu Rezende de Araújo;Engenharias;Inteligência Artificial;Maranhão
;Universidade Estadual do Oeste do Paraná;Melhoramento de Plantas;01/09/2022;Márcia de Moraes Echer;Márcia de Moraes Echer;Ciências Agrárias;Inteligência Artificial;Paraná
;Instituto Federal Goiano;Metodologias de Ensino de Ciência, Tecnologia, Engenharia e Matemática;01/03/2023;Júlio César Ferreira;-;Ciências Exatas e da Terra;Inteligência Artificial;Goiás
;Universidade Estadual de Maringá;Micobioma: inter-relações, benefícios, prejuízos, prevenção e controle no ;28/03/2023;Melyssa Fernanda Norman Negri;-;Ciências Biológicas;Inteligência Artificial;Paraná
;Universidade Estadual de Ponta Grossa;MindTheGap: Inovação em Direito;12/03/2023;Fabrício Bittencourt da ;-;Ciências Sociais Aplicadas;Inteligência Artificial;Paraná
;Universidade Federal de Minas Gerais;MODEL@ - Modelagem sistêmico-funcional da tradução e da produção ;29/09/2022;Adriana Silvina Pagano;Giacomo Patrocinio Figueredo;Lingüística, Letras e Artes;Inteligência Artificial;Minas Gerais
;Universidade do Estado da Bahia;Modelagem Aplicada a Biossistemas;12/05/2023;Marcos Batista Figueredo;-;Outra;Inteligência Artificial;Bahia
;Universidade Federal do Oeste da Bahia;Modelagem Aplicada e Simulação Computacional (MASC);24/03/2023;Pedro Cláudio dos Santos Vieira;Angelo Marconi Maniero;Ciências Exatas e da Terra;Inteligência Artificial;Bahia
