lattes id;ano inicio;ano fim;estado;assunto;titulo
4852992975865513;2015;2016;Minas Gerais;Realidade Virtual;EFEITO DA TÉCNICA DE REABILITAÇÃO VIRTUAL NO EQUILÍBRIO E NA MARCHA DE PACIENTES PÓS-ACIDENTE VASCULAR ENCEFÁLICO
4852992975865513;2015;2016;Minas Gerais;Realidade Virtual;EFEITO DA TERAPIA POR REALIDADE VIRTUAL NO EQUILÍBRIO E MARCHA DE INDIVÍDUOS COM DOENÇA DE PARKINSON
4852992975865513;2012;2013;Minas Gerais;Realidade Virtual;Aplicação da realidade virtual nas disfunções neuromotoras
6222978572011439;2017;2019;Ceará;Realidade Virtual;OSCE 3D: Uma proposta de ambiente virtual tridimensional para avaliação clínica estruturada
9169095482512290;2021;Atual;Distrito Federal;Realidade Virtual;USO DE REALIDADE VIRTUAL NO TRATAMENTO DE TRANSTORNOS MENTAIS PARA BENEFÍCIO DA POPULAÇÃO QUE FAZ USO DO SISTEMA ÚNICO DE SAÚDE
9169095482512290;2017;Atual;Distrito Federal;Realidade Virtual;Análise estatística de dados voltados para a Avaliação de Tecnologias em Saúde (ATS)
2563935738990997;2017;2019;Minas Gerais;Realidade Virtual;USO DA REALIDADE VIRTUAL COMO FERRAMENTA TECNOLÓGICA PARA APOIO DE VISITANTES NO MONUMENTO NATURAL ESTADUAL GRUTA REI DO MATO
7535348349141535;2010;Atual;Rio de Janeiro;Realidade Virtual;INCT-MACC - Instituto Nacional de Ciência e Tecnologia - Medicina Assistida por Computação Científica / Agentes Inteligentes em Ambientes Virtuais 3D voltados para a Estimulação Cognitiva
7535348349141535;2008;Atual;Rio de Janeiro;Realidade Virtual;Desenvolvimento de Ambientes Virtuais 3D contendo Agentes Inteligentes
4465619366143200;2019;Atual;Distrito Federal;Realidade Virtual;Estimação da Qualidade de Experiência de Conteúdos Visuais Representados via Nuvens de Pontos
48790978449306;2007;2009;Santa Catarina;Realidade Virtual;Uso da tecnologia de realidade virtual para reabilitação motora
48790978449306;2002;2005;Santa Catarina;Realidade Virtual;Metodologia de sistemas para realidade virtual
9329438229733907;2010;2011;Pará;Realidade Virtual;Laboratórios Virtuais de Bancadas Experimentais de Engenharia, dentro da linha 3)Produção de Conteúdos Educacionais e Materiais Didáticos.
294302345865267;2017;Atual;Rio Grande do Sul;Realidade Virtual;Comunicação Háptica para Interação Humano-Computador
294302345865267;2014;2014;Rio Grande do Sul;Realidade Virtual;Simulador de comportamento para atividades operacionais voltado à área de segurança
1168989222280325;2021;Atual;Rio de Janeiro;Realidade Virtual;Ensino e Divulgação de Ciências por meio da Realidade Virtual
1168989222280325;2019;Atual;Rio de Janeiro;Realidade Virtual;Realidade Virtual Aplicada na Gerência de Rejeitos Radioativos
1168989222280325;2019;Atual;Rio de Janeiro;Realidade Virtual;Realidade Virtual como Meio no Desenvolvimento de Aplicações com Finalidade de Promover e Desmistificar a Utilização da Energia Nuclear
1168989222280325;2017;Atual;Rio de Janeiro;Realidade Virtual;Promoção do Interesse pela ciência por meio do uso da realidade virtual na demonstração de um experimento científico
1168989222280325;2015;Atual;Rio de Janeiro;Realidade Virtual;REALIDADE VIRTUAL APLICADA NA ÁREA NUCLEAR
1168989222280325;2014;Atual;Rio de Janeiro;Realidade Virtual;Repositório Nacional de Rejeito Radioativo Virtual Interativo para: (i) planejamento e treinamento, (ii) divulgação e sensibilização pública.
1168989222280325;2014;Atual;Rio de Janeiro;Realidade Virtual;Conhecendo Uma Instituição De Ciência E Tecnologia Do Estado Do Rio De Janeiro: ?Modelo Virtual Interativo Do Instituto De Engenharia Nuclear Virtual?
1168989222280325;2010;Atual;Rio de Janeiro;Realidade Virtual;Desenvolvimento de Ferramenta para a Criação de Mesas de Controle Virtuais
1168989222280325;2009;2011;Rio de Janeiro;Realidade Virtual;Desenvolvimento de ambientes e simulações virtuais para treinamento e avaliação de evacuação de sítios em situações de emergência
1168989222280325;2008;Atual;Rio de Janeiro;Realidade Virtual;Realidade Virtual e Inteligência Artificial na Área Nuclear
8343393957854863;2022;Atual;Ceará;Realidade Virtual;Realidade Virtual no Apoio ao Ambiente Didático em Saúde
2631933490596587;2018;2019;Paraíba;Realidade Virtual;ALFABETIZAÇÃO CIENTÍFICA E BIOTECNOLOGIA: O uso de Metamodelos de comunicação e de Realidade Virtual (RV) no ensino de Biologia
8486882484125774;2021;Atual;Rio de Janeiro;Realidade Virtual;Tecnologias Digitais para Ensino e Divulgação de Ciências: Energia Nuclear na Geração Elétrica
9984314744370920;2015;2016;Paraíba;Realidade Virtual;EFEITOS DA GAMETERAPIA SOBRE O EQUILÍBRIO E A COGNIÇÃO DE PESSOAS IDOSAS
727171902745709;2010;2011;Mato Grosso;Realidade Virtual;MUSEU VIRTUAL: construção de um espaço para arquivo, indexação e estudo da arte eletrônica
2278152516658626;2012;2013;São Paulo;Realidade Virtual;Impacto da realidade virtual sobre o desempenho motor e equilíbrio de uma criança com sequela de AVE
1157828219684606;2021;2023;São Paulo;Realidade Virtual;Protocolo integrado para documentação HBIM (Heritage Building Information Modeling ) e desenvolvimento de um gêmeo digital para a gestão, conservação e divulgação do Museu Republicano
2259041691301555;2013;2015;Santa Catarina;Realidade Virtual;Emulação Holográfica com Visualização Ativa de Cenas Estéreo
2259041691301555;2008;2010;Santa Catarina;Realidade Virtual;Linguagem para programação de robôs
2259041691301555;2005;2008;Santa Catarina;Realidade Virtual;Engenharia de Software para Realidade Virtual (DAPE 028/05)
2259041691301555;2004;2005;Santa Catarina;Realidade Virtual;Identificação do Perfil Cognitivo Utilizando Ambientes Virtuais 3D (DAPE 089/04)
2259041691301555;2002;2005;Santa Catarina;Realidade Virtual;Metodologia de Sistemas para Realidade Virtual (DAPE 093/02)
1726041421275880;2018;2021;Espírito Santo;Realidade Virtual;Tecnologia de realidade virtual no tratamento de transtornos de ansiedade: uma investigação analítico-comportamental
1726041421275880;2014;2018;Paraná;Realidade Virtual;Simulador de realidade virtual para tratamento de medo e fobia de direção
1726041421275880;2014;Atual;Paraná;Realidade Virtual;Simulador de realidade virtual para tratamento de medos e fobias: uma investigação analítico-comportamental
8964123297688432;2006;2008;São Paulo;Realidade Virtual;Monitoramento de Ambientes Físicos Cientes de Contexto através da Integração das Áreas de Realidade Virtual, Redes de Sensores sem Fio e Computação Ciente de Contexto. ? Projeto Fapesp - Processo 2006/00741-7 (coordenadora)
6069717038105786;2012;2014;São Paulo;Realidade Virtual;Simulador para Operação e Manutenção de Chaves de Manobra em Redes de Distribuição de Energia.
4437947315163588;2015;Atual;São Paulo;Realidade Virtual;Efeitos da prática de exercícios físicos associados ou não ao ambiente de realidade virtual em indivíduos com acidente vascular cerebral
3250319979361307;2013;2016;Rio Grande do Norte;Realidade Virtual;INFLUÊNCIA DE UM PROTOCOLO DE EXERCÍCIOS BASEADO EM REALIDADE VIRTUAL SOBRE O EQUILÍBRIO POSTURAL, DOR LOMBO-PÉLVICA, SONO E QUALIDADE DE VIDA DE MULHERES GRÁVIDAS: ENSAIO CLÍNICO RANDOMIZADO CONTROLADO
1678715490240349;2012;2019;São Paulo;Realidade Virtual;Reabilitação virtual para pessoas com necessidades especiais
4472013919602082;2017;Atual;Paraíba;Realidade Virtual;Narrativas com tecnologias móveis em vídeos de 360 graus: Realidade Virtual Imersiva e inovação no jornalismo
1973691273575100;2022;Atual;Espírito Santo;Realidade Virtual;Utilização de Jogos para aprendizagem ativa no ensino e aprendizagem da sustentabilidade.
1973691273575100;2020;2023;Espírito Santo;Realidade Virtual;Métodos alternativos para o ensino e aprendizagem da sustentabilidade.
1973691273575100;2020;Atual;Espírito Santo;Realidade Virtual;Ensino e aprendizagem da sustentabilidade utilizando Realidade Virtual
7229833456758124;2011;2014;Rio Grande do Sul;Realidade Virtual;GAVIOTA: Grupos Académicos para la VIsualización Orientada por Tecnologías Apropiadas
7229833456758124;2010;2014;Rio Grande do Sul;Realidade Virtual;Modela Pelotas III
9190489069187153;2007;2009;Distrito Federal;Realidade Virtual;AMUVI - Análise de fisiopatologias da mama e de úlceras por pressão e desenvolvimento de técnicas de visualização
9190489069187153;2007;2008;Distrito Federal;Realidade Virtual;SIEA-Saúde - Sistema Inteligente de Ensino Aprendizagem para a Área de Saúde
9190489069187153;2005;2006;Distrito Federal;Realidade Virtual;VIRTUATLAS - Atlas Virtual de Anatomia e Fisiopatologia da Mama
9190489069187153;2003;2005;Distrito Federal;Realidade Virtual;IACVIRTUAL - INTELIGÊNCIA ARTIFICIAL APLICADA NA MODELAGEM E IMPLEMENTAÇÃO DE UM CONSULTÓRIO VIRTUAL
6919473605146182;2016;Atual;Rio Grande do Sul;Realidade Virtual;O uso da tecnologia de Digitalização Tridimensional na preservação de bens materiais instalados em espaços públicos
8415486629956081;2010;2011;Goiás;Realidade Virtual;Aurora Pós-humana: Expansão de um Universo Artístico Ficcional Transmídia.
8415486629956081;2008;Atual;Goiás;Realidade Virtual;Ciberarte, Transmídia e Processos de Criação
1166337759206783;2016;2018;Paraná;Realidade Virtual;NEGOCIAÇÕES TECNOESTÉTICAS ENTRE O CINEMA E AS NOVAS MÍDIAS
1166337759206783;2012;2014;Paraná;Realidade Virtual;CINEMA E INTERFACES: REFLEXÕES EM TORNO DAS TECNOLOGIAS DIGITAIS
9499042601643906;2006;2007;Distrito Federal;Realidade Virtual;Projeto ASM
3682660634268734;2014;Atual;Rio Grande do Sul;Realidade Virtual;Tecnologias e metodologias para o desenvolvimento de soluções computacionais em cidades inteligentes
4744515106232644;2012;2015;São Paulo;Realidade Virtual;Sistema de realidade virtual para estruturas dentárias: modelagem e notação semântica
9437079385922873;2012;2015;São Paulo;Realidade Virtual;Influência da Idade e do Treinamento em Realidade Virtual (Xbox Kinetic) no Desempenho de Dupla Tarefa.
3523652954816663;2013;2015;Minas Gerais;Realidade Virtual;Análise de um ambiente de imersão como ferramenta de auxílio à percepção do espaço virtual
4760598240322592;2022;2023;Rio Grande do Sul;Realidade Virtual;PRODUÇÃO E ANÁLISE DIDÁTICA DE VÍDEOS EM 360 GRAUS PARA O ENSINO DE GEOGRAFIA APOIADO EM REALIDADE VIRTUAL
2445144539614697;2010;2011;Mato Grosso do Sul;Realidade Virtual;LINGUAGEM, CULTURA E COMUNIDADES VIRTUAIS
5919189481858271;2013;2015;Amazonas;Realidade Virtual;Investigação em Tecnologia Assistiva voltada à Socialização de Crianças com Necessidades Educacionais Especiais através da Músicalização em Ambientes Virtuais Imersivos
4921640978892287;2004;2005;São Paulo;Realidade Virtual;Centro de Educação Científica-Tecnológica
5029016161874169;2014;2017;Rio de Janeiro;Realidade Virtual;Laboratório da Palavra
843342339328637;2019;Atual;Rio Grande do Sul;Realidade Virtual;A APLICABILIDADE DOS ESTUDOS COM A TECNOLOGIA DE REALIDADE VIRTUAL NA COMPREENSÃO DA EXPERIÊNCIA DO CONSUMIDOR
3614416302948755;2021;Atual;Santa Catarina;Realidade Virtual;DESENVOLVIMENTO DE TECNOLOGIA DIGITAL ACESSÍVEL PARA INCLUSÃO DE ESTUDANTES COM AUTISMO NO ENSINO SUPERIOR
3321694448032184;2013;Atual;São Paulo;Realidade Virtual;PUNÇÃO VENOSA PERIFÉRICA: INTERFACES DO USO DE TECNOLOGIAS EDUCACIONAIS NO ENSINO DE GRADUAÇÃO EM ENFERMAGEM NA PERSPECTIVA DO CUIDADO DE PACIENTES COM DOENÇAS CRÔNICO-DEGENERATIVAS
3895544925364119;2016;2019;Minas Gerais;Realidade Virtual;INOVAÇÕES E NOVAS METODOLOGIAS DE AVALIAÇÃO E INTERVENÇÃO EM SERVIÇOS PÚBLICOS DE UBERABA/MG
6813786273390182;2010;2013;Mato Grosso;Realidade Virtual;Desenvolvimento de um protótipo de simulador de colheitadeira axial de grãos para treinamento de operadores
2487859882670844;2016;2017;Santa Catarina;Realidade Virtual;Caixa de Areia Interativa: módulo gamificação
2487859882670844;2016;2016;Santa Catarina;Realidade Virtual;Caixa de Areia Interativa: entendendo a água ?fora da caixa? usando realidade virtual aumentada
3381049256541106;2008;2012;Santa Catarina;Realidade Virtual;P&D de soluções ergonômicas para o design de simuladores de vôo em ambiente imersivo de Realidade Virtual
2125238602476950;2018;Atual;Rio de Janeiro;Realidade Virtual;SUSTENTABILIDADE AMBIENTAL NAS EMPRESAS, APRESENTADA POR MEIO DE REALIDADE VIRTUAL
2125238602476950;2017;Atual;Rio de Janeiro;Realidade Virtual;Sustentabilidade Ambiental apresentada por meio de óculos de Realidade Virtual
2125238602476950;2016;2017;Rio de Janeiro;Realidade Virtual;DESENVOLVIMENTO DE UM PROTÓTIPO NA PLATAFORMA UNREAL ENGINE 3D PARA TABLETS, COM AMBIENTES ARQUITETÔNICOS DE INTERAÇÃO COM O CLIENTE
2125238602476950;2015;2016;Rio de Janeiro;Realidade Virtual;CONSTRUÇÃO DE UM AMBIENTE REALÍSTICO EM 3D DE UMA UNIVERSIDADE VIRTUAL PARA USO EM EAD E GAME EDUCACIONAL
5666634758937148;2000;2001;Minas Gerais;Realidade Virtual;Desenvolvimento de Ambiente Virtual para Aplicações Educacionais
1891722115880803;2020;2021;Sergipe;Realidade Virtual;Felisbelo Freire: Lugares de Memória e Realidade Virtual nas comemorações dos 200 anos da Emancipação Política de Sergipe
1086580077384625;2000;2007;Ceará;Realidade Virtual;A Tecnologia de Realidade Virtual para Apoiar Processos de Formação em Saúde a Dist
1744732999336375;2022;Atual;Ceará;Realidade Virtual;Proveniência de Dados e Realidade Virtual no apoio ao ensino de O&M para pessoas com deficiência visual
1744732999336375;2012;2013;Ceará;Realidade Virtual;Inserção de técnicas de Design de Jogos e Realidade Virtual e Aumentada para Auxílio ao Ensino de Medicina
9191367611165370;2011;2012;Paraná;Realidade Virtual;Reabilitação do controle postural de indivíduos com seqüelas motoras por meio de jogos em realidade virtual
9942240121225139;2015;2020;Paraná;Realidade Virtual;Fusão de Sensores e Paralelismo em Sistemas Embarcados para Localização de Robôs Móveis
9942240121225139;2009;2014;Paraná;Realidade Virtual;Laboratório Associado ao IINCT-MACC (Edital MCT/CNPq/FNDCT/CAPES/FAPEMIG/FAPERJ/FAPESP No. 015/2008 - Institutos Nacionais de Ciência e Tecnologia - processo no. 573710/2008-2)
8426984413248108;2006;2012;Alagoas;Realidade Virtual;Projeto da Rede Temática de Computação Científica e Visualização - RTCCV
8426984413248108;2003;2005;Alagoas;Realidade Virtual;Integração e Visualização 3D do Processo de Lançamento e Cravação de Estacas Torpedo para Sistemas de Ancoragem de Plataformas em Águas Profundas
4682380099012723;2018;2020;Rio de Janeiro;Realidade Virtual;PEC-21448-Simulador de Emergência Virtual
4181453950991454;2016;Atual;Rio Grande do Sul;Realidade Virtual;Proposta Inovadora de Tecnologia Assistiva para Inclusa&#771,o e Aprendizagem (PITAIA) em Cie&#770,ncias para alunos com deficie&#770,ncia na comunicac&#807,a&#771,o
9999217523842385;2023;Atual;Santa Catarina;Realidade Virtual;WorkWise: Ferramenta embarcada inteligente de realidade virtual de apresentação de profissões
1161317972489632;2015;Atual;Rio Grande do Sul;Realidade Virtual;PROCIÊNCIA UERJ 2015-2018: SISTEMAS DINÂMICOS DA MECÂNICA: PROBLEMAS DIRETOS E INVERSOS EM DINÂMICA, ACÚSTICA E VIBRAÇÕES COM APLICAÇÕES EM SEGURANÇA, CONFORTO E QUALIDADE AMBIENTAL
1161317972489632;2012;2015;Rio Grande do Sul;Realidade Virtual;PENSA-RIO: Modelagem e simulação computacionais em dinâmica, acústica e vibrações e sua validação
1161317972489632;2008;2011;Rio Grande do Sul;Realidade Virtual;AMPLIAÇÃO DA COMPETÊNCIA INSTALADA NA ÁREA DE DINÂMICA, ACÚSTICA E VIBRAÇÕES NA REGIÃO SERRANA DO ESTADO DO RIO DE JANEIRO
1161317972489632;2008;2011;Rio Grande do Sul;Realidade Virtual;CIENTISTAS DO NOSSO ESTADO 2008: APOIO À PESQUISA EM DINÂMICA, ACÚSTICA E VIBRAÇÕES E À AMPLIAÇÃO DO LABORATÓRIO DE INSTRUMENTAÇÃO EM DINÂMICA, ACÚSTICA E VIBRAÇÕES DO INSTITUTO POLITÉCNICO
5826842469212021;2006;2010;Rio Grande do Norte;Realidade Virtual;CONTROLE POSTURAL DE IDOSOS VESTIBULOPATAS CRÔNICOS SUBMETIDOS À ESTIMULAÇÃO VISUAL POR REALIDADE VIRTUAL
6566105969072228;2012;2013;Minas Gerais;Realidade Virtual;Laboratório Virtual de Montagem e Manutenção de Computadores
338978144201051;2001;2007;Rio Grande do Sul;Realidade Virtual;Desenvolvimento de Ambiente de Aprendizagem Hipermídia (HyperCal GD) para Ensino de Geometria Descritiva Básica
3335633004443074;2017;Atual;Rio de Janeiro;Realidade Virtual;Realidade Virtual e rabilitação física das disfunções neuromusculoesqueléticas.
5035762125459415;2021;2022;São Paulo;Realidade Virtual;Café paulista: aromas virtuais (Gestão e execução do projeto)
5035762125459415;2019;2022;São Paulo;Realidade Virtual;Display olfativo para óculos de realidade virtual (Gestão e execução do projeto)
5035762125459415;2013;Atual;São Paulo;Realidade Virtual;Métodos e técnicas para o desenvolvimento de aplicações de realidade virtual cooperativas distribuídas (Gestão e execução do projeto)
8067391099670818;2014;Atual;Rio Grande do Sul;Realidade Virtual;REALIDADE VIRTUAL: POSSIBILIDADE DE TREINAMENTO PARA A POPULAÇÃO (PROJETO GUARDA-CHUVA)
6604415685816747;2008;2009;Minas Gerais;Realidade Virtual;O uso da ilusão óptica em pacientes hemipléticos pós acidente vascular encefálico
5813806316468531;2016;2018;Minas Gerais;Realidade Virtual;Exercício físico, saúde física e mental de idosos
6165964080419504;2018;2019;Rio Grande do Norte;Realidade Virtual;Análise do potencial da utilização de Modelos 3D e Realidade Virtual como facilitadores do processo ensino/aprendizagem no curso de Edificações
6165964080419504;2018;2019;Rio Grande do Norte;Realidade Virtual;Realidade Virtual como facilitador no processo de planejamento de layout de canteiros de obra
6165964080419504;2018;2018;Rio Grande do Norte;Realidade Virtual;Aplicação da tecnologia de Realidade Virtual no ensino de Edificações
4903908392101557;2001;2004;Rio Grande do Sul;Realidade Virtual;ICSPACE - Um Centro Cultural na Internet
5641377418587413;2008;Atual;Rio Grande do Sul;Realidade Virtual;Uso de Realidade Virtual no Tratamento Cognitivo-Comportamental do Transtorno de Estresse Pós-Traumático
4835234239471713;2018;2020;Minas Gerais;Realidade Virtual;P&D CEMIG D0595 - Desenvolvimento de Conhecimento Tácito e Alternância Pedagógica na Formação de Profissionais para atuação no Setor Elétrico
1450824752280712;2001;2001;Minas Gerais;Realidade Virtual;Museu Virtual
556025239906941;2008;2012;Goiás;Realidade Virtual;Laboratório Multiusuário de Visualização 3D Imersiva
7511905330795162;2022;Atual;Mato Grosso;Realidade Virtual;Desenvolvimento de um Sistema para Ensino da História da Computação Utilizando Realidade Virtual
7511905330795162;2021;2022;Mato Grosso;Realidade Virtual;Aplicação da Realidade Virtual com Ferramenta de Ensino-Aprendizado
7511905330795162;2020;2021;Mato Grosso;Realidade Virtual;Realidade Virtual Aplicada como Tecnologia de Informação e Comunicação (TIC) no Ensino Médio
8243781392342839;2018;Atual;Rio Grande do Sul;Realidade Virtual;Realidade virtual e paralisia cerebral grave
8243781392342839;2018;Atual;Rio Grande do Sul;Realidade Virtual;Realidade virtual e Sarcopenia
8243781392342839;2018;Atual;Rio Grande do Sul;Realidade Virtual;Realidade virtual e autismo
8243781392342839;2017;Atual;Rio Grande do Sul;Realidade Virtual;Realidade Virtual e neuroestimulação
8243781392342839;2016;Atual;Rio Grande do Sul;Realidade Virtual;Realidade virtual e doença de Parkinson
8018788492846096;2017;Atual;Santa Catarina;Realidade Virtual;Modelagem de Sistemas Multiagente com Abordagem Cognitiva Baseado em Sistemas Multicontexto Para Ambientes Heterogêneos Abertos
6290015172628054;2008;Atual;Rio de Janeiro;Realidade Virtual;Fobia de voar e fobia de dirigir automóveis: o uso da realidade vitual. Aspectos fisiológicos, neuroimagem e tratamento.
3876162551047333;2018;2022;Pernambuco;Realidade Virtual;USO DO DE REALIDADE VIRTUAL COM OS ÓCULOS GEAR VR PARA REABILITAÇÃO MOTORA DE CRIANÇAS COM PARALISIA CEREBRAL
1050567032375329;2010;Atual;São Paulo;Realidade Virtual;Posturografia do balance rehabilitation unit (BRU®) em pacientes com distúrbios do equilíbrio corporall
1050567032375329;2005;Atual;São Paulo;Realidade Virtual;Reabilitação do Equilibrio Corporal
7356791944482896;2016;Atual;Distrito Federal;Realidade Virtual;Usabilidade, aplicabilidade e potencial terapêutico de sistemas de realidade virtual imersiva em pacientes com lesões neurológicas
7356791944482896;2016;Atual;Distrito Federal;Realidade Virtual;Aplicabilidade e potencial terapêutico de sistemas de realidade virtual imersiva em pacientes com lesões neurológicas
7356791944482896;2016;Atual;Distrito Federal;Realidade Virtual;DESENVOLVIMENTO DE JOGO VIRTUAL PARA DETECÇÃO DE ALTERAÇÕES NA MARCHA EM DUPLA TAREFA PARA INDIVÍDUOS COM DOENÇA DE PARKINSON
7356791944482896;2013;2016;Distrito Federal;Realidade Virtual;Aprendizado motor e modificações em aspectos clínicos e funcionais após treinamento baseado em realidade virtual em pacientes com a Doença de Parkinson e idosos saudáveis: efeitos das demandas dos jogos de vídeo games.
2162574207370950;2003;2008;São Paulo;Realidade Virtual;Visualização e Interação com Estruturas Neurais Fracionárias
1475439425044370;2018;Atual;Rio Grande do Sul;Realidade Virtual;Sistema inversor de visualização de lateralidade corporal (Mirror Up) como estratégia terapêutica adjuvante na reabilitação sensório-motora funcional de sujeitos acometidos por acidente vascular cerebral (AVC)
7887916265742855;2023;Atual;Minas Gerais;Realidade Virtual;DESENVOLVIMENTO OBJETOS DE APRENDIZAGEM EM RV/RA ASSOCIADOS À TECNOLOGIA HBIM PARA OS CONTEÚDOS DE AVALIAÇÃO DE ESTRUTURAS
3594954478523378;2015;Atual;Paraná;Realidade Virtual;Avaliação e reabilitação vestibular em doenças neurodegenerativas
3594954478523378;2000;Atual;Paraná;Realidade Virtual;Avaliação otoneurológica no diagnóstico diferencial das vestibulopatias
6459410325573372;2005;2007;Ceará;Realidade Virtual;Comunicação Gestual à Distância com Humanóides Virtuais: Aplicações na Educação
9924565440571557;2019;Atual;São Paulo;Realidade Virtual;Avaliação de desempenho, funcionalidade e modulação autonômica cardíaca em praticantes de atividade física e esporte adaptado por meio do uso de tecnologia.
9924565440571557;2019;Atual;São Paulo;Realidade Virtual;Estimulação Transcraniana por Corrente Contínua associada a Realidade Virtual em Crianças e Adolescentes com Paralisia Cerebral
7483948147827075;2019;Atual;Pará;Realidade Virtual;Arrastar-ao-modelo e pareamento categorial: alternativas para a formação de classes de estímulos em macacos prego
7140331839822423;2017;Atual;Espírito Santo;Realidade Virtual;Sistema de Neuro-Reabilitação Baseado em Interface Cérebro-Máquina, Interface Músculo-Máquina, Sensores Inerciais, Realidade Virtual Imersiva e Monociclo Robótico
3252289006108114;2011;2014;Pernambuco;Realidade Virtual;Aplicação da Realidade Virtual na Análise Ergonômica de Produtos de Consumo
4566027531758636;2003;2013;São Paulo;Realidade Virtual;Inovação Curricular em Física: Transposição Didática de Teorias Modernas e a Sobrevivência dos Saberes
5919252907988514;2018;2020;Pernambuco;Realidade Virtual;A INFLUÊNCIA DA REALIDADE VIRTUAL NA CAPACIDADE MOTORA FUNCIONAL DE PACIENTES NEUROLÓGICOS
1042601440436041;2012;2014;Rio de Janeiro;Realidade Virtual;Realidade Virtual: avaliação dos efeitos do processamento cognitivo e de meditação sobre ruminação e memórias intrusivas após exposição a material traumático
2087785677186785;2003;2004;Rio Grande do Norte;Realidade Virtual;Rota turística Virtual de Cruz Alta em abordagem ao desenvolvimento cultural do município
1517200038007947;2011;2012;Sergipe;Realidade Virtual;Treinamento com Realidade Virtual no Equilíbrio Corpóreo em Mulheres Sedentárias
5604471362272681;2014;2015;São Paulo;Realidade Virtual;Construção de Anexo ao TPN para Simulador Marítimo de Manobras
6708662950964;2020;2022;Rio Grande do Sul;Realidade Virtual;NARRATIVAS FASHION: ANÁLISE DOS USOS DA REALIDADE VIRTUAL E AUMENTADA NA COMUNICAÇÃO/ DIVULGAÇÃO DE MODA
6708662950964;2018;2019;Rio Grande do Sul;Realidade Virtual;AS ESTRATÉGIAS DE COMUNICAÇÃO DO COMITÊ OLÍMPICO INTERNACIONAL (COI) PARA A PROMOÇÃO DO MOVIMENTO OLÍMPICO
3930579216565991;2004;2005;Pará;Realidade Virtual;LVR - Laboratório Virtual de Redes
4394162331037750;2016;Atual;Rio de Janeiro;Realidade Virtual;Livre para voar
7631103821426950;2010;2011;Distrito Federal;Realidade Virtual;Tessituras Numéricas
4038730280834132;2005;2008;Distrito Federal;Realidade Virtual;IACVIRTUAL - Inteligência Artificial aplicada na modelagem e implementação de um consultório virtual
9688530845451866;2005;2008;São Paulo;Realidade Virtual;Física Moderna no Ensino Médio
6186413528999908;2018;Atual;São Paulo;Realidade Virtual;DESENVOLVIMENTO DE NEUROPRÓTESES E SISTEMA PARA AVALIAÇÃO DA NEUROPLASTICIDADE EM AMBIENTE DE REALIDADE VIRTUAL E AUMENTADA
6186413528999908;2017;Atual;São Paulo;Realidade Virtual;ESTUDOS DA INTERAÇÃO HUMANO MÁQUINA ATRAVÉS DE MAPEAMENTO CEREBRAL EM AMBIENTE DE REALIDADE VIRTUAL
6708087109033303;2021;Atual;Rio Grande do Sul;Realidade Virtual;Tour Virtual 360° - UFSM/FW
5307464695220719;2021;2021;Pernambuco;Realidade Virtual;Jogos Analógicos e Digitais como Recursos de Tecnologia Assistiva para Estudantes com Paralisia Cerebral: Adaptação avaliação e inclusão
9202801399600456;2004;Atual;Paraná;Realidade Virtual;Visualização de dados cartográficos usando realidade aumentada
8795066026611788;2022;Atual;Minas Gerais;Realidade Virtual;Cognição, realidade virtual e projeto arquitetônico: uma investigação teórico-conceitual sobre os usos de tecnologias imersivas no processo criativo em arquitetura e seus efeitos cognitivos
5012576140529904;2012;2014;Ceará;Realidade Virtual;Projeto SILVi Sistema Integrado de Laboratórios Virtuais de Física para UAB
5012576140529904;2009;2011;Ceará;Realidade Virtual;Sistema de Treinamento Virtual de Tiro
5012576140529904;1999;2001;Ceará;Realidade Virtual;AVAL - Ambientes Virtuais para o Aprendizado de Línguas - O Desenvolvimento da Prática Comunicativa em Língua Estrangeira Dentro de Ambientes Virtuais Através da Internet/Intranet
9414097844432953;2022;Atual;São Paulo;Realidade Virtual;Uso da realidade virtual e neuromodulação na reabilitação motora de pacientes com AVC
4022950700003347;2012;Atual;Rio Grande do Norte;Realidade Virtual;LEITURA + NEUROCIÊNCIAS - Melhoria da Compreensão Leitora no Programa Mais Educação: Tempo, Espaço e Atividades Linguístico-Pedagógicas Inovadoras na Educação Integral
2277559773788201;2021;Atual;Rio Grande do Sul;Realidade Virtual;Implementações Educacionais em Tecnologias Virtuais, Aumentadas e de Robótica
3435434761711692;2016;Atual;Espírito Santo;Realidade Virtual;O efeito dos jogos em realidade virtual no equilíbrio e na marcha de pacientes pós AVC
3435434761711692;2012;2014;Rio de Janeiro;Realidade Virtual;O efeito da prática com jogos em realidade virtual na melhora do equilíbrio e marcha de pacientes com Doença de Parkinson
1862848643087021;2018;Atual;Amazonas;Realidade Virtual;Mobilidade para Pesquisa e Desenvolvimento em Tecnologia da Informação para o fortalecimento do Setor de Criação de Sistemas, Aplicativos e Jogos Eletrônicos no Estado do Amazonas ( GAMESAMA )
4559628781289941;2017;2020;Paraná;Realidade Virtual;AULAS DE FÍSICA APOIADAS POR RECURSOS VIRTUAIS: análise de um projeto de alfabetização em ciências vislumbrada pela teoria vigotskiana
7560936930373791;2019;Atual;Paraná;Realidade Virtual;CNPq 442433 - MannaAcademy: uma rede de estímulo à participação e à formação de meninas e mulheres para as carreiras de engenharias, computação e microeletrônica
