LattesID;CoordenadorCitado;AnoInicio;AnoFim;Titulo;Assunto
8012781178161885;Claudia Santos Oliveira;2017;Atual;Atividade cerebral em córtex motor primário e controle motor dos membros superiores de crianças com Síndrome de Down e Paralisia Cerebral  submetidas a estimulação transcraniana por corrente continua associada a realidade virtual;Realidade Virtual
4180557886735944;Rafael Rieder;2014;Atual;Tecnologias e metodologias para o desenvolvimento de soluções computacionais em cidades inteligentes;Realidade Virtual
6223538827801940;Liliana Maria Passerino;2018;Atual;NIDABA: SISTEMA INTEGRADO PARA PRODUÇÃO DE RECURSOS EDUCACIONAIS TANGÍVEIS E ELETRÔNICOS EM AULAS INCLUSIVAS;Realidade Virtual
6223538827801940;;2016;Atual;Proposta Inovadora de Tecnologia Assistiva para Inclusão e Aprendizagem (PITAIA) em Ciências para alunos com deficiência na comunicação;Realidade Virtual
6662953217298028;;2018;Atual;Realidade Virtual (Virtual Reality - VR), Realidade Aumentada (Augmented Reality - AR) e Realidade Mista (Mixed Reality - MR). X-REALITY (VR/AR/MR) - RAINDANCE VR 2019 BRASIL EDITION;Realidade Virtual
6965119196945931;Silvia Silva da Costa Botelho;2006;2008;Simulação de Projetos de Construção Naval;Realidade Virtual
9801031941805250;;2019;2022;PQ-CNPQ 2019: Integração Sensório-Motora e Cognitiva ? Modelos Para Potencialização do Reaprendizado Motor de Pacientes Paréticos Pós-AVE;Realidade Virtual
9801031941805250;;2012;2018;Desenvolvimento de Ambientes Virtuais para Centros de Operação de Sistemas Representativos das Subestações e Usinas da CEMIG, Associados à Tecnologias de Projeção 3D;Realidade Virtual
9801031941805250;Alcimar Barbosa Soares;2012;2015;Investigação de Técnicas para Reabilitação da Função Motora de Membros Superiores Após Acidente Vascular Encefálico, Baseadas em Sistemas de Retroalimentação Psicofisiológica e Realidade Virtual (Proc. CNPQ 306893/2011-8 - Bolsa PQ);Realidade Virtual
9801031941805250;Alcimar Barbosa Soares;2012;2014;Investigação de Técnicas para Reabilitação da Função Motora de Membros Superiores de Pacientes Após Acidente Vascular Encefálico;Realidade Virtual
9801031941805250;Edgard Afonso Lamounier Jr;2012;2014;Desenvolvimento do jogo improved life para reabilitação psicomotora com abordagem pedagógica;Realidade Virtual
9801031941805250;;2010;2012;Desenvolvimento de um sistema de realidade aumentada imersiva para simulação e treinamento de usuários de próteses de membros superiores;Realidade Virtual
9582755594379866;Silvia S da C Botelho;2012;2013;Hiperambientes - Robótica e Automação Pervasivas e Ubíquas em Missões Subaquáticas e Subterrâneas;Realidade Virtual
2300973838261398;;2014;2021;A Realidade Virtual no tratamento da dor em queimaduras e o impacto na qualidade de vida;Realidade Virtual
4357223967149299;Lourdiane Gontijo das Mercês Gonzaga;2017;2018;Realidade virtual como ferramenta didática aplicada em laboratório de materiais de construção;Realidade Virtual
9724832203454429;Maria Lucia Leite Ribeiro Okimoto;2016;2020;Pesquisa e Desenvolvimento de Tecnologia Assistiva para orientação espacial de pessoas com baixa visão;Realidade Virtual
618657760457327;Christianne Soares Falcão;2018;2020;AS TECNOLOGIAS EMERGENTES NO PROCESSO CRIATIVO;Realidade Virtual
7785924812425468;;2018;2019;[Edital Pós-doutorado no Exterior/CNPq] Tecnologias de turismo inteligentes: A eficácia das ferramentas tecnológicas na melhoria da experiência do turista nos destinos;Realidade Virtual
7785924812425468;;2018;Atual;[Edital No. 001/2018 PROPESQ/UFRN] Análise do uso das ferramentas de tecnologias de turismo inteligente no suporte aos destinos turísticos;Realidade Virtual
8961950372465045;Cláudia Maria Lima Werner;2015;2019;SoftVisInt: Visualização e Interação no Desenvolvimento de Software;Realidade Virtual
8961950372465045;Cláudia Maria Lima Werner;2010;2011;Tec3ES: Tecnologias e Estratégias para Educação em Engenharia de Software (Edital Universal);Realidade Virtual
6486458354619269;;2021;Atual;EFEITOS DE UM TREINAMENTO COM NINTENDO WII COMBINADO A TREINO CONVENCIONAL SOBRE A FUNCIONALIDADE DOS MEMBROS SUPERIORES E A COGNIÇÃO EM PACIENTES COM ESCLEROSE MULTIPLA .;Realidade Virtual
6486458354619269;Felipe Augusto dos Santos Mendes;2020;Atual;Tecnologias inovativas aplicadas à avaliação e intervenção cognitivo-motora, em indivíduos com doenças neurológicas;Realidade Virtual
6486458354619269;Felipe Augusto dos Santos Mendes;2017;2020;Avaliação e Intervenção cognitivo-motora em indivíduos com doenças neurológicas;Realidade Virtual
6486458354619269;;2016;2021;Aplicabilidade e potencial terapêutico de sistemas de realidade virtual imersiva em pacientes com lesões neurológicas.;Realidade Virtual
6486458354619269;Felipe Augusto dos Santos Mendes;2016;2020;DESENVOLVIMENTO DE JOGO VIRTUAL PARA DETECÇÃO DE ALTERAÇÕES NA MARCHA EM DUPLA TAREFA PARA INDIVÍDUOS COM DOENÇA DE PARKINSON.;Realidade Virtual
6486458354619269;;2014;2021;Aprendizado motor e modificações na marcha e cognição de pacientes com a Doença de Parkinson após treinamento baseado em realidade virtual: estudo clínico randomizado multicêntrico;Realidade Virtual
6486458354619269;Felipe Augusto dos Santos Mendes;2013;2016;Utilização da realidade virtual e da reabilitação cognitivo-motora na saúde de idosos e indivíduos com doenças neurológicas.;Realidade Virtual
5993832413749292;Gabriela Castellano;2016;2019;XTReMe - Experiências de Tecnologias para Reabilitação em Medicina;Realidade Virtual
5993832413749292;Gabriela Castellano;2014;Atual;Uso da Realidade Virtual na reabilitação de pacientes com AVC e avaliação utilizando conectividade cerebral;Realidade Virtual
5827398788235627;Lourdes Mattos Brasil;2003;2005;Inteligência Artificial Aplicada na Modelagem e Implementação de um Consultório Virtual;Realidade Virtual
2573291861218627;Romero Tori;2017;2019;Treinamento Imersivo de Anestesia Odontológica por meio de Realidade Virtual;Realidade Virtual
3074180949976799;Maria Elisa Pimentel Piemonte;2014;Atual;Realidade Virtual na reabilitação de pacientes com doenças neurológicas/Aprendizagem Motora;Realidade Virtual
3074180949976799;Maria Elisa Pimentel Piemonte;2013;2018;Comparação dos efeitos de um treinamento motor em Realidade Virtual realizado com e sem intervenção do fisioterapeuta sobre a função motora, o equilíbrio e a marcha de indivíduos com sequelas crônicas de AVE: um ensaio clínico randomizado;Realidade Virtual
3074180949976799;Matheus Silva d'Alencar;2012;2015;Influência da realidade virtual nas variáveis dor, equilíbrio e velocidade da marcha em pacientes idosos com doença de Parkinson;Realidade Virtual
4119162366965074;Rodrigo Santiago Barbosa Rocha;2014;2017;ANÁLISE DA MODULAÇAO AUTONÔMICA DA FREQÜÊNCIA CARDÍACA EM INDIVÍDUOS COM DOENÇA DE PARKINSON ANTES E APÓS TRATAMENTO COM REALIDADE VIRTUAL;Realidade Virtual
8623118472645092;Robson Cavalcanti Lins;2018;Atual;Realidade Virtual Aplicada à Fisioterapia: desenvolvimento de métodos para auxiliar a reabilitação motora;Realidade Virtual
501764855693100;Liliana Maria Passerino;2013;2015;AMBIENTES IMERSIVOS PARA INCLUSAO NO MUNDO DE TRABALHO: ESTUDO DE CASO COM JOVENS COM DEFICIENCIA;Realidade Virtual
3032638002357978;Luis Affonso Guedes;2001;2003;LERVAC / Laboratório Educacional de Realidade Virtual Aplicado à Computação;Realidade Virtual
5581650897538343;Liliane dos santos Machado;2016;Atual;Novas Tecnologias Baseadas em Realidade Virtual e Jogos para Educação e Treinamento;Realidade Virtual
5581650897538343;Liliane dos santos Machado;2009;2016;Seriuos Games aplicados a Educação e Treinamento;Realidade Virtual
7077622397421377;;2023;Atual;EFEITOS DO EXERGAMING SOBRE A MARCHA E O RISCO DE QUEDA EM CRIANÇAS COM TRANSTORNO DO ESPECTRO AUTISTA (TEA): ESTUDO PILOTO DE UM ENSAIO CLÍNICO RANDOMIZADO CONTROLADO;Realidade Virtual
9671955058119882;Linamara Rizzo Battistella;2017;Atual;Factibilidade do uso do sistema de eye tracking para mapeamento da movimentação ocular de pacientes com AVC durante o treinamento com exoesqueleto de membro superior associado à realidade virtual;Realidade Virtual
9671955058119882;Chao Lung Wen;2012;Atual;Telemedicina, Tecnologias Educacionais e eHealth;Realidade Virtual
4328171670881440;Noélle de Oliveira Freitas;2018;2020;Terapia de realidade virtual no controle da dor da queimadura: revisão sistemática de ensaios clínicos randomizados;Realidade Virtual
7699007812483790;Daniela Godoi Jacomassi;2022;Atual;Aplicabilidade da realidade virtual nas aulas de Educação Física escolar;Realidade Virtual
7699007812483790;Daniela Godoi Jacomassi;2020;Atual;Efeitos da prática com realidade virtual sobre o controle motor de adultos jovens;Realidade Virtual
6097087590703304;Mauricio Jamami;2016;2018;Confiabilidade intra e inter-avaliador e validade do Teste De Marcha Estacionária de Seis Minutos Associado à Realidade Virtual Em Pacientes com Doença Pulmonar Obstrutiva Crônica.;Realidade Virtual
9233721956392610;Dariel de Carvalho;2008;2017;EDANTE - Estudo, Desenvolvimento e Aplicação de Novas Tecnologias na Educação;Realidade Virtual
2658215800224401;Walderi Monteiro da Silva Júnior;2014;2015;EFEITOS DA FISIOTERAPIA ASSISTIDA COM REALIDADE VIRTUAL NA FUNCIONALIDADE E QUALIDADE DE VIDA DE PACIENTES COM INSUFICIÊNCIA RENAL CRÔNICA EM HEMODIÁLISE;Realidade Virtual
6583995948000666;Claudio Fernando Andre;2018;2020;Design e desenvolvimento de games, aplicativos e tecnologias de realidade mista (realidade virtual, realidade aumentada, simulações e vestíveis) para celular;Realidade Virtual
6964518972629491;Ana Paula Espindula;2018;Atual;Efeitos da terapia de realidade virtual no equilibrio, na postura, na força e na atividade muscular em crianças com sindrome de Down;Realidade Virtual
8823110547147768;Delmar Broglio Carvalho;2008;2011;Desenvolvimento de um ambiente multimidiático utilizando tecnologias de realidade virtual para aplicação  na educação básica;Realidade Virtual
8149102296681094;Ricardo Azambuja Silveira;2017;Atual;Modelagem de Sistemas Multiagente com Abordagem Cognitiva Baseado em Sistemas Multicontexto Para Ambientes Heterogêneos Abertos;Realidade Virtual
4383482425944424;Carlos Ugrinowitsch;2015;2021;Exercício físico, cognição e neuroplasticidade;Realidade Virtual
9876878380575511;Daniel Scherer;2010;Atual;Projeto de Pesquisa em Realidade Aumentada e QR Code;Realidade Virtual
107727024654188;Marlise Geller;1999;2001;Projeto ARCA - Ambiente de Realidade Virtual Cooperativo de Aprendizagem;Realidade Virtual
2540729402102453;Wender Faleiro;2014;2015;PONTOS E CONTRAPONTOS NA FORMAÇÃO CONTINUADA DE PROFESSORES À DISTÂNCIA EM ATENDIMENTO EDUCACIONAL ESPECILIZADO PARA SURDOS;Realidade Virtual
3235552225620976;Iracema Serrat Vergotti Ferrigno;2012;2013;ANÁLISE DA VARIABILIDADE DE MOVIMENTO EM JOGO DE IMERSÃO VIRTUAL;Realidade Virtual
5071249934882990;Luiz Velho;2019;Atual;Ray VR;Realidade Virtual
5071249934882990;Luiz Velho;2018;Atual;VR Tour;Realidade Virtual
416601437290797;Marta Rosecler Bez;2020;Atual;O uso de Realidade Virtual e Aumentada na Formação em Saúde;Realidade Virtual
5065099645935473;Erika Baptista Gomes;2017;Atual;Efeitos da realidade virtual na funcionalidade, equilíbrio e qualidade de vida em hemiparéticos pós-acidente vascular encefálico - REVIVA;Realidade Virtual
8068391785334566;Rodrigo Daminello Raimundo;2019;Atual;Análise do nível de lactato sanguíneo e da modulação autonômica cardíaca em pessoas com Síndrome de Down em exercício aeróbico;Realidade Virtual
554094537602871;Erika Baptista Gomes;2017;2019;EFEITOS DA REALIDADE VIRTUAL NA FUNCIONALIDADE, EQUILÍBRIO E QUALIDADE DE VIDA EM HEMIPARÉTICOS PÓS-ACIDENTE VASCULAR ENCEFÁLICO - REVIVA;Realidade Virtual
7371696651698143;Liliane dos Santos Machado;2012;2015;Imersão Total para Planejamento, Simulação e Treinamento;Realidade Virtual
7371696651698143;Thaíse Kelly de Lima Costa;2011;2012;A Realidade Virtual como Ferramenta de Apoio na Educação Ambiental;Realidade Virtual
7371696651698143;Liliane dos Santos Machado;2010;2011;Virtualidade Imersiva e Interativa baseada em Cloud Computing;Realidade Virtual
8800859024101679;Silvia Silva da Costa Botelho;2011;2013;Hiperambientes - Robótica e Automação Pervasivas e Ubíquas em Missões Subaquáticas e Subterrâneas;Realidade Virtual
4048097710124520;Alexandre Amorim dos Reis;2007;2012;P&D de Soluções Ergonômicas para o Design de Simuladores de Vôo em Ambiente Imersivo de Realidade Virtual;Realidade Virtual
3068252812902262;William Robson Cordeiro Silva;2020;2022;Pós-doutorado: Um metaverso para as notícias;Realidade Virtual
3068252812902262;Raquel Longhi;2015;Atual;Narrativas imersivas no ciberjornalismo: estudo e aplicabilidade;Realidade Virtual
4962142967475275;Alexandre Amorim dos Reis;2008;2013;P&D de soluções ergonômicas para o design de simuladores de vôo em ambiente imersivo de Realidade Virtual;Realidade Virtual
8502603141360058;Romero Tori;2019;Atual;InterLab - Laboratório de Tecnologias Interativas;Realidade Virtual
7260472710652180;Andréia Maria Silva;2013;2014;Efeito da Realidade Virtual na função motora do membro superior parético pós-AVC;Realidade Virtual
6797885993522699;Fábio Gonçalves Teixeira;2001;2010;HyperCAL GD - Ambiente de Aprendizagem Hipermídia;Realidade Virtual
9221513470591588;VASCONCELOS, GUILHERME NUNES DE;2022;Atual;Cognição, realidade virtual e projeto arquitetônico: uma investigação teórico-conceitual sobre os usos de tecnologias imersivas no processo criativo em arquitetura e seus efeitos cognitivos;Realidade Virtual
9221513470591588;;2017;Atual;PLAID-UNIVERCEMIG - Plataforma digital para treinamento de pessoal. Projeto certificado pela empresa CEMIG Distribuidora em 30/08/2017.;Realidade Virtual
8584154563547427;Eduardo Lázaro Martins Naves;2021;Atual;RehabNet: Rede de Telereabilitação por meio de Realidade Virtual e Aumentada;Realidade Virtual
3191129244573056;Sandro Roberto Fernandes;2018;2019;Mixed Reality Aplicada a Visualização de Espaços Físicos;Realidade Virtual
4916508642400535;Marco Orsini;2013;Atual;Efeitos do uso da Plataforma (X-BOX ONE) nos padrões de marcha de pacientes com Doença de Parkinson;Realidade Virtual
6390292091555299;Maria Elisa Pimentel Piemonte;2014;Atual;REALIDADE VIRTUAL NA REABILITAÇÃO DE PACIENTES COM DOENÇAS NEUROLOGICAS / APRENDIZAGEM MOTORA;Realidade Virtual
7615587705137712;Ana Paula Espindula;2018;2019;Efeitos da terapia de realidade virtual no equilibrio, na postura, na força e na atividade muscular em crianças com sindrome de Down;Realidade Virtual
5640661336499240;Viviane Suzey Gomes de Melo;2020;Atual;REALIDADE VIRTUAL ACÚSTICA E SIMULAÇÃO NUMÉRICA DE CAMPO ACÚSTICO EM SALAS;Realidade Virtual
787409249587716;Fernando Amâncio Aragão;2011;2013;Reabilitação do controle postural de indivíduos com seqüelas motoras por meio de jogos em realidade virtual;Realidade Virtual
4162291555771478;Marcelo Vera Cruz Diniz;2016;2018;Realidade Aumentada e a Visão Computacional como ferramentas no processo de ensino-aprendizagem;Realidade Virtual
338180908110992;Gabriela Castellano;2016;2020;XTReMe - Experiências de Tecnologias para Reabilitação em Medicina;Realidade Virtual
338180908110992;José Remo Ferreira Brega;2009;2010;XPTA.LAB - Virtualidade Imersiva e Interativa baseada em Cloud Computing;Realidade Virtual
1278004515460973;;2005;2007;Software de Alto Desempenho para Aplicações em Educação Baseada em Realidade Virtual;Realidade Virtual
5391034042353187;Liane Margarida Rockenbach Tarouco;1999;1999;ARCA - Ambiente de Realidade Virtual Cooperativo de Aprendizagem;Realidade Virtual
5391034042353187;Liane Margarida Rockenbach Tarouco;1998;1999;CAVI - Criando Ambientes Virtuais Interativos - Projeto LUAR - Levando a Universidade a Aprendizagem Remota;Realidade Virtual
3584861614841162;Silas Evandro Nachif Fernandes;2006;2007;Um Software Educacional Infantil para Aprendizagem em Química Utilizando Técnicas de Realidade Virtual;Realidade Virtual
